t_s,R_m,U_m_s,T_g_K,p_g_pa,p_inf_pa,delta_T_m,Q_out_W
8.15435e-05,1.16823e-05,0.335775,290.968,16844,-6290.31,1.12838e-05,-8.6233e-06
8.15535e-05,1.16857e-05,0.345294,290.948,16828.1,-6751.78,1.12838e-05,-8.7081e-06
8.15635e-05,1.16892e-05,0.355179,290.924,16811.6,-7208.98,1.12838e-05,-8.80579e-06
8.15735e-05,1.16928e-05,0.365425,290.898,16794.6,-7661.89,1.12838e-05,-8.91619e-06
8.15835e-05,1.16965e-05,0.376026,290.868,16776.9,-8110.5,1.12838e-05,-9.03917e-06
8.15935e-05,1.17003e-05,0.386978,290.835,16758.6,-8554.79,1.12838e-05,-9.17457e-06
8.16035e-05,1.17042e-05,0.398275,290.8,16739.7,-8994.75,1.12838e-05,-9.32223e-06
8.16135e-05,1.17083e-05,0.409913,290.761,16720.1,-9430.34,1.12838e-05,-9.48199e-06
8.16235e-05,1.17124e-05,0.421885,290.72,16700,-9861.57,1.12838e-05,-9.65371e-06
8.16335e-05,1.17167e-05,0.434186,290.675,16679.1,-10288.4,1.12838e-05,-9.83722e-06
8.16435e-05,1.17211e-05,0.446812,290.628,16657.6,-10710.8,1.12838e-05,-1.00324e-05
8.16535e-05,1.17257e-05,0.459756,290.578,16635.4,-11128.8,1.12838e-05,-1.0239e-05
8.16635e-05,1.17303e-05,0.473012,290.525,16612.6,-11542.4,1.12838e-05,-1.04569e-05
8.16735e-05,1.17351e-05,0.486577,290.47,16589.1,-11951.5,1.12838e-05,-1.0686e-05
8.16835e-05,1.17401e-05,0.500443,290.412,16564.9,-12356.2,1.12838e-05,-1.09261e-05
8.16935e-05,1.17451e-05,0.514605,290.352,16539.9,-12756.3,1.12838e-05,-1.1177e-05
8.17035e-05,1.17504e-05,0.529057,290.289,16514.3,-13152,1.12838e-05,-1.14385e-05
8.17135e-05,1.17557e-05,0.543794,290.223,16488,-13543.1,1.12838e-05,-1.17106e-05
8.17235e-05,1.17612e-05,0.55881,290.156,16461,-13929.7,1.12838e-05,-1.19929e-05
8.17335e-05,1.17669e-05,0.574099,290.086,16433.3,-14311.7,1.12838e-05,-1.22854e-05
8.17435e-05,1.17727e-05,0.589656,290.013,16404.8,-14689.2,1.12838e-05,-1.25879e-05
8.17535e-05,1.17787e-05,0.605473,289.939,16375.7,-15062.1,1.12838e-05,-1.29001e-05
8.17635e-05,1.17848e-05,0.621546,289.862,16345.8,-15430.4,1.12838e-05,-1.3222e-05
8.17735e-05,1.17911e-05,0.637868,289.783,16315.2,-15794.1,1.12838e-05,-1.35534e-05
8.17835e-05,1.17976e-05,0.654433,289.702,16283.8,-16153.2,1.12838e-05,-1.3894e-05
8.17935e-05,1.18042e-05,0.671236,289.62,16251.8,-16507.6,1.12838e-05,-1.42437e-05
8.18035e-05,1.1811e-05,0.688269,289.535,16219,-16857.4,1.12838e-05,-1.46023e-05
8.18135e-05,1.1818e-05,0.705528,289.448,16185.5,-17202.5,1.12838e-05,-1.49696e-05
8.18235e-05,1.18251e-05,0.723006,289.36,16151.2,-17542.9,1.12838e-05,-1.53454e-05
8.18335e-05,1.18324e-05,0.740696,289.27,16116.2,-17878.7,1.12838e-05,-1.57296e-05
8.18435e-05,1.18399e-05,0.758592,289.178,16080.5,-18209.7,1.12838e-05,-1.61219e-05
8.18535e-05,1.18476e-05,0.776689,289.085,16044.1,-18536,1.12838e-05,-1.65223e-05
8.18635e-05,1.18555e-05,0.79498,288.99,16007,-18857.6,1.12838e-05,-1.69303e-05
8.18735e-05,1.18635e-05,0.813459,288.894,15969.1,-19174.5,1.12838e-05,-1.7346e-05
8.18835e-05,1.18717e-05,0.832119,288.796,15930.5,-19486.5,1.12838e-05,-1.7769e-05
8.18935e-05,1.18802e-05,0.850954,288.697,15891.3,-19793.9,1.12838e-05,-1.81992e-05
8.19035e-05,1.18888e-05,0.869958,288.596,15851.3,-20096.4,1.12838e-05,-1.86364e-05
8.19135e-05,1.18976e-05,0.889124,288.495,15810.6,-20394.1,1.12838e-05,-1.90804e-05
8.19235e-05,1.19065e-05,0.908447,288.392,15769.2,-20687.1,1.12838e-05,-1.9531e-05
8.19335e-05,1.19157e-05,0.927919,288.288,15727.1,-20975.2,1.12838e-05,-1.9988e-05
8.19435e-05,1.19251e-05,0.947535,288.183,15684.3,-21258.5,1.12838e-05,-2.04511e-05
8.19535e-05,1.19347e-05,0.967288,288.078,15640.8,-21536.9,1.12838e-05,-2.09202e-05
8.19635e-05,1.19444e-05,0.987171,287.971,15596.7,-21810.5,1.12838e-05,-2.1395e-05
8.19735e-05,1.19544e-05,1.00718,287.863,15551.9,-22079.3,1.12838e-05,-2.18755e-05
8.19835e-05,1.19646e-05,1.02731,287.755,15506.4,-22343.1,1.12838e-05,-2.23612e-05
8.19935e-05,1.1975e-05,1.04754,287.646,15460.3,-22602.1,1.12838e-05,-2.28521e-05
8.20035e-05,1.19855e-05,1.06789,287.537,15413.5,-22856.2,1.12838e-05,-2.33479e-05
8.20135e-05,1.19963e-05,1.08833,287.427,15366.1,-23105.4,1.12838e-05,-2.38485e-05
8.20235e-05,1.20073e-05,1.10886,287.316,15318.1,-23349.7,1.12838e-05,-2.43535e-05
8.20335e-05,1.20185e-05,1.12948,287.205,15269.4,-23589,1.12838e-05,-2.48628e-05
8.20435e-05,1.20299e-05,1.15019,287.094,15220.2,-23823.5,1.12838e-05,-2.53762e-05
8.20535e-05,1.20415e-05,1.17096,286.983,15170.3,-24052.9,1.12838e-05,-2.58935e-05
8.20635e-05,1.20533e-05,1.1918,286.871,15119.9,-24277.5,1.12838e-05,-2.64143e-05
8.20735e-05,1.20653e-05,1.21271,286.759,15068.8,-24497.1,1.12838e-05,-2.69387e-05
8.20835e-05,1.20776e-05,1.23367,286.647,15017.2,-24711.7,1.12838e-05,-2.74662e-05
8.20935e-05,1.209e-05,1.25468,286.535,14965.1,-24921.3,1.12838e-05,-2.79967e-05
8.21035e-05,1.21027e-05,1.27573,286.423,14912.3,-25125.9,1.12838e-05,-2.853e-05
8.21135e-05,1.21155e-05,1.29682,286.311,14859.1,-25325.6,1.12838e-05,-2.90658e-05
8.21235e-05,1.21286e-05,1.31794,286.2,14805.3,-25520.3,1.12838e-05,-2.9604e-05
8.21335e-05,1.21419e-05,1.33908,286.088,14751,-25709.9,1.12838e-05,-3.01443e-05
8.21435e-05,1.21554e-05,1.36024,285.977,14696.2,-25894.5,1.12838e-05,-3.06865e-05
8.21535e-05,1.21691e-05,1.38142,285.867,14641,-26074.2,1.12838e-05,-3.12304e-05
8.21635e-05,1.2183e-05,1.4026,285.756,14585.2,-26248.7,1.12838e-05,-3.17758e-05
8.21735e-05,1.21971e-05,1.42378,285.647,14529,-26418.3,1.12838e-05,-3.23225e-05
8.21835e-05,1.22115e-05,1.44496,285.537,14472.3,-26582.8,1.12838e-05,-3.28701e-05
8.21935e-05,1.2226e-05,1.46613,285.429,14415.2,-26742.2,1.12838e-05,-3.34187e-05
8.22035e-05,1.22408e-05,1.48728,285.321,14357.6,-26896.6,1.12838e-05,-3.39678e-05
8.22135e-05,1.22558e-05,1.50841,285.214,14299.7,-27046,1.12838e-05,-3.45174e-05
8.22235e-05,1.2271e-05,1.52951,285.107,14241.3,-27190.2,1.12838e-05,-3.50671e-05
8.22335e-05,1.22864e-05,1.55058,285.001,14182.6,-27329.4,1.12838e-05,-3.56169e-05
8.22435e-05,1.2302e-05,1.57161,284.897,14123.4,-27463.5,1.12838e-05,-3.61664e-05
8.22535e-05,1.23178e-05,1.5926,284.793,14064,-27592.6,1.12838e-05,-3.67155e-05
8.22635e-05,1.23338e-05,1.61353,284.69,14004.1,-27716.5,1.12838e-05,-3.7264e-05
8.22735e-05,1.23501e-05,1.63441,284.588,13944,-27835.4,1.12838e-05,-3.78116e-05
8.22835e-05,1.23665e-05,1.65523,284.488,13883.5,-27949.1,1.12838e-05,-3.83582e-05
8.22935e-05,1.23832e-05,1.67599,284.388,13822.7,-28057.8,1.12838e-05,-3.89036e-05
8.23035e-05,1.24e-05,1.69667,284.29,13761.6,-28161.3,1.12838e-05,-3.94475e-05
8.23135e-05,1.24171e-05,1.71728,284.193,13700.3,-28259.7,1.12838e-05,-3.99898e-05
8.23235e-05,1.24344e-05,1.73781,284.097,13638.6,-28353,1.12838e-05,-4.05302e-05
8.23335e-05,1.24519e-05,1.75825,284.002,13576.8,-28441.2,1.12838e-05,-4.10686e-05
8.23435e-05,1.24696e-05,1.7786,283.909,13514.6,-28524.3,1.12838e-05,-4.16048e-05
8.23535e-05,1.24874e-05,1.79886,283.817,13452.3,-28602.2,1.12838e-05,-4.21387e-05
8.23635e-05,1.25055e-05,1.81902,283.727,13389.7,-28675,1.12838e-05,-4.26699e-05
8.23735e-05,1.25238e-05,1.83907,283.638,13327,-28742.7,1.12838e-05,-4.31983e-05
8.23835e-05,1.25423e-05,1.85901,283.551,13264,-28805.2,1.12838e-05,-4.37238e-05
8.23935e-05,1.2561e-05,1.87883,283.465,13200.9,-28862.7,1.12838e-05,-4.42462e-05
8.24035e-05,1.25799e-05,1.89854,283.381,13137.6,-28914.9,1.12838e-05,-4.47653e-05
8.24135e-05,1.2599e-05,1.91813,283.298,13074.2,-28962,1.12838e-05,-4.52808e-05
8.24235e-05,1.26183e-05,1.93759,283.217,13010.6,-29004,1.12838e-05,-4.57928e-05
8.24335e-05,1.26377e-05,1.95691,283.138,12947,-29040.9,1.12838e-05,-4.63009e-05
8.24435e-05,1.26574e-05,1.9761,283.06,12883.2,-29072.5,1.12838e-05,-4.6805e-05
8.24535e-05,1.26772e-05,1.99515,282.984,12819.3,-29099.1,1.12838e-05,-4.7305e-05
8.24635e-05,1.26973e-05,2.01406,282.91,12755.3,-29120.5,1.12838e-05,-4.78007e-05
8.24735e-05,1.27175e-05,2.03282,282.838,12691.3,-29136.7,1.12838e-05,-4.8292e-05
8.24835e-05,1.2738e-05,2.05142,282.767,12627.2,-29147.8,1.12838e-05,-4.87786e-05
8.24935e-05,1.27586e-05,2.06988,282.699,12563.1,-29153.8,1.12838e-05,-4.92605e-05
8.25035e-05,1.27793e-05,2.08817,282.632,12498.9,-29154.6,1.12838e-05,-4.97375e-05
8.25135e-05,1.28003e-05,2.10629,282.567,12434.7,-29150.2,1.12838e-05,-5.02094e-05
8.25235e-05,1.28215e-05,2.12426,282.504,12370.5,-29140.7,1.12838e-05,-5.06762e-05
8.25335e-05,1.28428e-05,2.14205,282.442,12306.3,-29126,1.12838e-05,-5.11377e-05
8.25435e-05,1.28643e-05,2.15966,282.383,12242.1,-29106.2,1.12838e-05,-5.15937e-05
8.25535e-05,1.2886e-05,2.1771,282.326,12177.9,-29081.2,1.12838e-05,-5.20442e-05
8.25635e-05,1.29079e-05,2.19436,282.27,12113.7,-29051.1,1.12838e-05,-5.24889e-05
8.25735e-05,1.29299e-05,2.21144,282.216,12049.6,-29015.9,1.12838e-05,-5.29279e-05
8.25835e-05,1.29521e-05,2.22833,282.165,11985.6,-28975.5,1.12838e-05,-5.33609e-05
8.25935e-05,1.29745e-05,2.24503,282.115,11921.6,-28929.9,1.12838e-05,-5.37878e-05
8.26035e-05,1.2997e-05,2.26153,282.067,11857.7,-28879.2,1.12838e-05,-5.42087e-05
8.26135e-05,1.30197e-05,2.27784,282.021,11793.8,-28823.4,1.12838e-05,-5.46232e-05
8.26235e-05,1.30425e-05,2.29395,281.977,11730.1,-28762.4,1.12838e-05,-5.50314e-05
8.26335e-05,1.30656e-05,2.30986,281.935,11666.5,-28696.3,1.12838e-05,-5.54332e-05
8.26435e-05,1.30887e-05,2.32556,281.895,11603,-28625.1,1.12838e-05,-5.58283e-05
8.26535e-05,1.31121e-05,2.34106,281.857,11539.6,-28548.7,1.12838e-05,-5.62169e-05
8.26635e-05,1.31356e-05,2.35635,281.821,11476.3,-28467.3,1.12838e-05,-5.65987e-05
8.26735e-05,1.31592e-05,2.37142,281.787,11413.2,-28380.6,1.12838e-05,-5.69737e-05
8.26835e-05,1.3183e-05,2.38628,281.755,11350.2,-28288.9,1.12838e-05,-5.73418e-05
8.26935e-05,1.32069e-05,2.40093,281.725,11287.4,-28192,1.12838e-05,-5.77029e-05
8.27035e-05,1.3231e-05,2.41535,281.696,11224.8,-28090.1,1.12838e-05,-5.8057e-05
8.27135e-05,1.32552e-05,2.42955,281.67,11162.3,-27983,1.12838e-05,-5.84039e-05
8.27235e-05,1.32796e-05,2.44353,281.646,11100,-27870.8,1.12838e-05,-5.87437e-05
8.27335e-05,1.33041e-05,2.45728,281.623,11037.9,-27753.5,1.12838e-05,-5.90762e-05
8.27435e-05,1.33287e-05,2.4708,281.602,10976,-27631.2,1.12838e-05,-5.94014e-05
8.27535e-05,1.33535e-05,2.48409,281.584,10914.3,-27503.7,1.12838e-05,-5.97193e-05
8.27635e-05,1.33784e-05,2.49715,281.567,10852.8,-27371.1,1.12838e-05,-6.00297e-05
8.27735e-05,1.34035e-05,2.50998,281.552,10791.5,-27233.5,1.12838e-05,-6.03327e-05
8.27835e-05,1.34286e-05,2.52257,281.539,10730.4,-27090.8,1.12838e-05,-6.06282e-05
8.27935e-05,1.34539e-05,2.53492,281.527,10669.6,-26943,1.12838e-05,-6.09162e-05
8.28035e-05,1.34793e-05,2.54703,281.518,10609,-26790.2,1.12838e-05,-6.11965e-05
8.28135e-05,1.35048e-05,2.5589,281.51,10548.7,-26632.3,1.12838e-05,-6.14692e-05
8.28235e-05,1.35305e-05,2.57052,281.504,10488.6,-26469.3,1.12838e-05,-6.17343e-05
8.28335e-05,1.35563e-05,2.58191,281.5,10428.7,-26301.3,1.12838e-05,-6.19917e-05
8.28435e-05,1.35821e-05,2.59304,281.498,10369.1,-26128.3,1.12838e-05,-6.22414e-05
8.28535e-05,1.36081e-05,2.60393,281.497,10309.8,-25950.2,1.12838e-05,-6.24834e-05
8.28635e-05,1.36342e-05,2.61457,281.498,10250.8,-25767.1,1.12838e-05,-6.27176e-05
8.28735e-05,1.36604e-05,2.62496,281.501,10192,-25579,1.12838e-05,-6.2944e-05
8.28835e-05,1.36867e-05,2.63509,281.505,10133.5,-25385.9,1.12838e-05,-6.31627e-05
8.28935e-05,1.37131e-05,2.64497,281.511,10075.3,-25187.8,1.12838e-05,-6.33735e-05
8.29035e-05,1.37396e-05,2.6546,281.519,10017.4,-24984.6,1.12838e-05,-6.35766e-05
8.29135e-05,1.37662e-05,2.66397,281.528,9959.81,-24776.5,1.12838e-05,-6.37719e-05
8.29235e-05,1.37929e-05,2.67309,281.539,9902.49,-24563.5,1.12838e-05,-6.39593e-05
8.29335e-05,1.38197e-05,2.68195,281.552,9845.48,-24345.4,1.12838e-05,-6.41389e-05
8.29435e-05,1.38465e-05,2.69055,281.566,9788.77,-24122.4,1.12838e-05,-6.43108e-05
8.29535e-05,1.38735e-05,2.69888,281.581,9732.38,-23894.4,1.12838e-05,-6.44748e-05
8.29635e-05,1.39005e-05,2.70696,281.598,9676.3,-23661.5,1.12838e-05,-6.4631e-05
8.29735e-05,1.39276e-05,2.71478,281.617,9620.53,-23423.7,1.12838e-05,-6.47794e-05
8.29835e-05,1.39548e-05,2.72233,281.637,9565.09,-23180.9,1.12838e-05,-6.492e-05
8.29935e-05,1.39821e-05,2.72962,281.658,9509.97,-22933.2,1.12838e-05,-6.50529e-05
8.30035e-05,1.40094e-05,2.73664,281.681,9455.18,-22680.6,1.12838e-05,-6.5178e-05
8.30135e-05,1.40368e-05,2.7434,281.705,9400.73,-22423.2,1.12838e-05,-6.52954e-05
8.30235e-05,1.40643e-05,2.74989,281.73,9346.6,-22160.8,1.12838e-05,-6.54051e-05
8.30335e-05,1.40918e-05,2.75612,281.757,9292.81,-21893.5,1.12838e-05,-6.55071e-05
8.30435e-05,1.41194e-05,2.76207,281.785,9239.36,-21621.4,1.12838e-05,-6.56014e-05
8.30535e-05,1.4147e-05,2.76776,281.815,9186.25,-21344.5,1.12838e-05,-6.5688e-05
8.30635e-05,1.41747e-05,2.77318,281.846,9133.48,-21062.7,1.12838e-05,-6.57671e-05
8.30735e-05,1.42025e-05,2.77833,281.877,9081.06,-20776,1.12838e-05,-6.58385e-05
8.30835e-05,1.42303e-05,2.78321,281.911,9028.98,-20484.6,1.12838e-05,-6.59024e-05
8.30935e-05,1.42581e-05,2.78782,281.945,8977.26,-20188.3,1.12838e-05,-6.59587e-05
8.31035e-05,1.4286e-05,2.79216,281.98,8925.88,-19887.2,1.12838e-05,-6.60076e-05
8.31135e-05,1.4314e-05,2.79623,282.017,8874.86,-19581.4,1.12838e-05,-6.60489e-05
8.31235e-05,1.4342e-05,2.80002,282.055,8824.2,-19270.8,1.12838e-05,-6.60829e-05
8.31335e-05,1.437e-05,2.80354,282.093,8773.89,-18955.4,1.12838e-05,-6.61094e-05
8.31435e-05,1.4398e-05,2.80679,282.133,8723.93,-18635.3,1.12838e-05,-6.61286e-05
8.31535e-05,1.44261e-05,2.80976,282.174,8674.34,-18310.4,1.12838e-05,-6.61405e-05
8.31635e-05,1.44542e-05,2.81246,282.216,8625.11,-17980.8,1.12838e-05,-6.61451e-05
8.31735e-05,1.44824e-05,2.81489,282.259,8576.23,-17646.5,1.12838e-05,-6.61425e-05
8.31835e-05,1.45105e-05,2.81704,282.303,8527.72,-17307.5,1.12838e-05,-6.61326e-05
8.31935e-05,1.45387e-05,2.81891,282.348,8479.57,-16963.8,1.12838e-05,-6.61156e-05
8.32035e-05,1.45669e-05,2.82051,282.393,8431.79,-16615.5,1.12838e-05,-6.60915e-05
8.32135e-05,1.45951e-05,2.82184,282.44,8384.37,-16262.5,1.12838e-05,-6.60603e-05
8.32235e-05,1.46233e-05,2.82288,282.487,8337.32,-15904.8,1.12838e-05,-6.60221e-05
8.32335e-05,1.46516e-05,2.82366,282.536,8290.63,-15542.5,1.12838e-05,-6.59769e-05
8.32435e-05,1.46798e-05,2.82415,282.585,8244.31,-15175.7,1.12838e-05,-6.59248e-05
8.32535e-05,1.47081e-05,2.82437,282.635,8198.35,-14804.2,1.12838e-05,-6.58658e-05
8.32635e-05,1.47363e-05,2.82431,282.685,8152.76,-14428.1,1.12838e-05,-6.58e-05
8.32735e-05,1.47645e-05,2.82397,282.737,8107.54,-14047.4,1.12838e-05,-6.57273e-05
8.32835e-05,1.47928e-05,2.82336,282.789,8062.69,-13662.2,1.12838e-05,-6.56479e-05
8.32935e-05,1.4821e-05,2.82247,282.842,8018.21,-13272.5,1.12838e-05,-6.55619e-05
8.33035e-05,1.48492e-05,2.8213,282.896,7974.1,-12878.2,1.12838e-05,-6.54691e-05
8.33135e-05,1.48774e-05,2.81985,282.95,7930.35,-12479.5,1.12838e-05,-6.53698e-05
8.33235e-05,1.49056e-05,2.81813,283.005,7886.97,-12076.2,1.12838e-05,-6.52639e-05
8.33335e-05,1.49338e-05,2.81612,283.061,7843.96,-11668.5,1.12838e-05,-6.51515e-05
8.33435e-05,1.49619e-05,2.81384,283.117,7801.32,-11256.3,1.12838e-05,-6.50326e-05
8.33535e-05,1.49901e-05,2.81128,283.174,7759.04,-10839.6,1.12838e-05,-6.49074e-05
8.33635e-05,1.50182e-05,2.80844,283.231,7717.14,-10418.6,1.12838e-05,-6.47757e-05
8.33735e-05,1.50462e-05,2.80532,283.289,7675.6,-9993.07,1.12838e-05,-6.46378e-05
8.33835e-05,1.50743e-05,2.80192,283.348,7634.43,-9563.19,1.12838e-05,-6.44936e-05
8.33935e-05,1.51023e-05,2.79824,283.407,7593.62,-9128.93,1.12838e-05,-6.43432e-05
8.34035e-05,1.51302e-05,2.79428,283.467,7553.19,-8690.31,1.12838e-05,-6.41866e-05
8.34135e-05,1.51582e-05,2.79005,283.527,7513.11,-8247.35,1.12838e-05,-6.40239e-05
8.34235e-05,1.5186e-05,2.78553,283.587,7473.41,-7800.06,1.12838e-05,-6.38551e-05
8.34335e-05,1.52139e-05,2.78074,283.648,7434.07,-7348.47,1.12838e-05,-6.36803e-05
8.34435e-05,1.52417e-05,2.77566,283.71,7395.09,-6892.58,1.12838e-05,-6.34995e-05
8.34535e-05,1.52694e-05,2.7703,283.772,7356.48,-6432.43,1.12838e-05,-6.33128e-05
8.34635e-05,1.52971e-05,2.76467,283.834,7318.23,-5968.02,1.12838e-05,-6.31202e-05
8.34735e-05,1.53247e-05,2.75875,283.897,7280.34,-5499.37,1.12838e-05,-6.29218e-05
8.34835e-05,1.53522e-05,2.75256,283.96,7242.81,-5026.5,1.12838e-05,-6.27175e-05
8.34935e-05,1.53797e-05,2.74608,284.023,7205.65,-4549.44,1.12838e-05,-6.25076e-05
8.35035e-05,1.54072e-05,2.73932,284.087,7168.85,-4068.2,1.12838e-05,-6.22919e-05
8.35135e-05,1.54345e-05,2.73229,284.151,7132.4,-3582.79,1.12838e-05,-6.20706e-05
8.35235e-05,1.54618e-05,2.72497,284.216,7096.32,-3093.25,1.12838e-05,-6.18436e-05
8.35335e-05,1.5489e-05,2.71737,284.281,7060.59,-2599.58,1.12838e-05,-6.16111e-05
8.35435e-05,1.55161e-05,2.70949,284.346,7025.22,-2101.81,1.12838e-05,-6.13731e-05
8.35535e-05,1.55432e-05,2.70133,284.411,6990.21,-1599.96,1.12838e-05,-6.11295e-05
8.35635e-05,1.55702e-05,2.69288,284.477,6955.55,-1094.04,1.12838e-05,-6.08805e-05
8.35735e-05,1.55971e-05,2.68416,284.543,6921.25,-584.082,1.12838e-05,-6.06262e-05
8.35835e-05,1.56239e-05,2.67515,284.609,6887.3,-70.0992,1.12838e-05,-6.03664e-05
8.35935e-05,1.56506e-05,2.66587,284.676,6853.7,447.887,1.12838e-05,-6.01013e-05
8.36035e-05,1.56772e-05,2.6563,284.743,6820.46,969.855,1.12838e-05,-5.9831e-05
8.36135e-05,1.57037e-05,2.64644,284.81,6787.56,1495.79,1.12838e-05,-5.95554e-05
8.36235e-05,1.57301e-05,2.63631,284.877,6755.02,2025.66,1.12838e-05,-5.92746e-05
8.36335e-05,1.57564e-05,2.62589,284.944,6722.83,2559.45,1.12838e-05,-5.89886e-05
8.36435e-05,1.57826e-05,2.61519,285.012,6690.98,3097.14,1.12838e-05,-5.86974e-05
8.36535e-05,1.58087e-05,2.60421,285.079,6659.48,3638.71,1.12838e-05,-5.84012e-05
8.36635e-05,1.58347e-05,2.59295,285.147,6628.33,4184.13,1.12838e-05,-5.80999e-05
8.36735e-05,1.58606e-05,2.5814,285.216,6597.52,4733.39,1.12838e-05,-5.77936e-05
8.36835e-05,1.58863e-05,2.56956,285.284,6567.05,5286.47,1.12838e-05,-5.74822e-05
8.36935e-05,1.5912e-05,2.55745,285.352,6536.93,5843.33,1.12838e-05,-5.71659e-05
8.37035e-05,1.59375e-05,2.54505,285.421,6507.15,6403.96,1.12838e-05,-5.68447e-05
8.37135e-05,1.59629e-05,2.53236,285.49,6477.71,6968.35,1.12838e-05,-5.65185e-05
8.37235e-05,1.59881e-05,2.51939,285.559,6448.62,7536.45,1.12838e-05,-5.61875e-05
8.37335e-05,1.60132e-05,2.50614,285.628,6419.86,8108.26,1.12838e-05,-5.58516e-05
8.37435e-05,1.60382e-05,2.4926,285.697,6391.44,8683.75,1.12838e-05,-5.55108e-05
8.37535e-05,1.60631e-05,2.47877,285.766,6363.35,9262.9,1.12838e-05,-5.51653e-05
8.37635e-05,1.60878e-05,2.46466,285.836,6335.61,9845.68,1.12838e-05,-5.4815e-05
8.37735e-05,1.61124e-05,2.45026,285.905,6308.19,10432.1,1.12838e-05,-5.446e-05
8.37835e-05,1.61368e-05,2.43557,285.975,6281.12,11022.1,1.12838e-05,-5.41002e-05
8.37935e-05,1.61611e-05,2.4206,286.045,6254.37,11615.6,1.12838e-05,-5.37357e-05
8.38035e-05,1.61852e-05,2.40534,286.114,6227.96,12212.7,1.12838e-05,-5.33666e-05
8.38135e-05,1.62092e-05,2.38979,286.184,6201.88,12813.3,1.12838e-05,-5.29928e-05
8.38235e-05,1.6233e-05,2.37396,286.254,6176.13,13417.4,1.12838e-05,-5.26143e-05
8.38335e-05,1.62567e-05,2.35783,286.324,6150.71,14025,1.12838e-05,-5.22312e-05
8.38435e-05,1.62802e-05,2.34142,286.395,6125.62,14636,1.12838e-05,-5.18435e-05
8.38535e-05,1.63035e-05,2.32471,286.465,6100.85,15250.4,1.12838e-05,-5.14513e-05
8.38635e-05,1.63267e-05,2.30772,286.535,6076.41,15868.3,1.12838e-05,-5.10544e-05
8.38735e-05,1.63497e-05,2.29043,286.606,6052.3,16489.5,1.12838e-05,-5.0653e-05
8.38835e-05,1.63725e-05,2.27285,286.676,6028.52,17114,1.12838e-05,-5.02471e-05
8.38935e-05,1.63951e-05,2.25498,286.747,6005.06,17741.9,1.12838e-05,-4.98366e-05
8.39035e-05,1.64176e-05,2.23682,286.818,5981.92,18373.1,1.12838e-05,-4.94217e-05
8.39135e-05,1.64399e-05,2.21836,286.888,5959.1,19007.5,1.12838e-05,-4.90022e-05
8.39235e-05,1.64619e-05,2.19961,286.959,5936.61,19645.3,1.12838e-05,-4.85782e-05
8.39335e-05,1.64839e-05,2.18057,287.03,5914.44,20286.2,1.12838e-05,-4.81497e-05
8.39435e-05,1.65056e-05,2.16123,287.101,5892.59,20930.3,1.12838e-05,-4.77168e-05
8.39535e-05,1.65271e-05,2.14159,287.172,5871.06,21577.6,1.12838e-05,-4.72793e-05
8.39635e-05,1.65484e-05,2.12166,287.243,5849.85,22228.1,1.12838e-05,-4.68374e-05
8.39735e-05,1.65695e-05,2.10143,287.314,5828.96,22881.7,1.12838e-05,-4.63911e-05
8.39835e-05,1.65904e-05,2.0809,287.386,5808.38,23538.3,1.12838e-05,-4.59402e-05
8.39935e-05,1.66111e-05,2.06007,287.457,5788.12,24198.1,1.12838e-05,-4.54849e-05
8.40035e-05,1.66316e-05,2.03895,287.528,5768.19,24860.9,1.12838e-05,-4.50252e-05
8.40135e-05,1.66519e-05,2.01752,287.6,5748.56,25526.7,1.12838e-05,-4.4561e-05
8.40235e-05,1.6672e-05,1.99579,287.672,5729.25,26195.5,1.12838e-05,-4.40923e-05
8.40335e-05,1.66918e-05,1.97375,287.743,5710.26,26867.2,1.12838e-05,-4.36192e-05
8.40435e-05,1.67114e-05,1.95142,287.815,5691.59,27541.9,1.12838e-05,-4.31416e-05
8.40535e-05,1.67308e-05,1.92878,287.887,5673.22,28219.6,1.12838e-05,-4.26595e-05
8.40635e-05,1.675e-05,1.90583,287.959,5655.18,28900.1,1.12838e-05,-4.21729e-05
8.40735e-05,1.6769e-05,1.88258,288.031,5637.44,29583.4,1.12838e-05,-4.16819e-05
8.40835e-05,1.67877e-05,1.85901,288.103,5620.02,30269.6,1.12838e-05,-4.11863e-05
8.40935e-05,1.68061e-05,1.83514,288.175,5602.92,30958.6,1.12838e-05,-4.06863e-05
8.41035e-05,1.68244e-05,1.81096,288.247,5586.13,31650.4,1.12838e-05,-4.01817e-05
8.41135e-05,1.68424e-05,1.78647,288.32,5569.65,32344.9,1.12838e-05,-3.96726e-05
8.41235e-05,1.68601e-05,1.76167,288.392,5553.48,33042.2,1.12838e-05,-3.9159e-05
8.41335e-05,1.68776e-05,1.73655,288.465,5537.63,33742.1,1.12838e-05,-3.86407e-05
8.41435e-05,1.68948e-05,1.71112,288.538,5522.09,34444.8,1.12838e-05,-3.8118e-05
8.41535e-05,1.69118e-05,1.68537,288.611,5506.86,35150,1.12838e-05,-3.75906e-05
8.41635e-05,1.69285e-05,1.65931,288.684,5491.94,35857.9,1.12838e-05,-3.70586e-05
8.41735e-05,1.6945e-05,1.63292,288.757,5477.34,36568.3,1.12838e-05,-3.6522e-05
8.41835e-05,1.69612e-05,1.60622,288.831,5463.05,37281.4,1.12838e-05,-3.59807e-05
