t_s,R_m,U_m_s,T_g_K,p_g_pa,p_inf_pa,delta_T_m,Q_out_W
1.2326e-05,7.57086e-06,0.655085,279.875,59539.4,43210.6,7.57086e-06,-3.28359e-05
1.2336e-05,7.57739e-06,0.650102,279.958,59403.1,43171.7,7.57739e-06,-3.26606e-05
1.2346e-05,7.58386e-06,0.645032,280.041,59268.6,43135.1,7.58386e-06,-3.24824e-05
1.2356e-05,7.59029e-06,0.639874,280.125,59136,43100.7,7.59029e-06,-3.23012e-05
1.2366e-05,7.59666e-06,0.634629,280.21,59005.1,43068.7,7.59666e-06,-3.21172e-05
1.2376e-05,7.60298e-06,0.629295,280.296,58876.2,43038.9,7.60298e-06,-3.19302e-05
1.2386e-05,7.60924e-06,0.623872,280.383,58749,43011.5,7.60924e-06,-3.17402e-05
1.2396e-05,7.61546e-06,0.61836,280.471,58623.7,42986.4,7.61546e-06,-3.15473e-05
1.2406e-05,7.62161e-06,0.612758,280.56,58500.3,42963.5,7.62161e-06,-3.13513e-05
1.2416e-05,7.62771e-06,0.607065,280.65,58378.7,42943,7.62771e-06,-3.11524e-05
1.2426e-05,7.63375e-06,0.601281,280.741,58259.1,42924.8,7.63375e-06,-3.09504e-05
1.2436e-05,7.63974e-06,0.595405,280.833,58141.3,42908.9,7.63974e-06,-3.07454e-05
1.2446e-05,7.64566e-06,0.589438,280.925,58025.3,42895.2,7.64566e-06,-3.05373e-05
1.2456e-05,7.65152e-06,0.583377,281.019,57911.3,42883.9,7.65152e-06,-3.03261e-05
1.2466e-05,7.65733e-06,0.577224,281.114,57799.2,42874.9,7.65733e-06,-3.01118e-05
1.2476e-05,7.66307e-06,0.570976,281.21,57689.1,42868.2,7.66307e-06,-2.98944e-05
1.2486e-05,7.66875e-06,0.564634,281.307,57580.8,42863.9,7.66875e-06,-2.96738e-05
1.2496e-05,7.67436e-06,0.558198,281.405,57474.5,42861.8,7.67436e-06,-2.94501e-05
1.2506e-05,7.67991e-06,0.551666,281.504,57370.1,42862,7.67991e-06,-2.92232e-05
1.2516e-05,7.68539e-06,0.545039,281.604,57267.7,42864.5,7.68539e-06,-2.89931e-05
1.2526e-05,7.69081e-06,0.538315,281.705,57167.2,42869.4,7.69081e-06,-2.87598e-05
1.2536e-05,7.69616e-06,0.531494,281.807,57068.7,42876.5,7.69616e-06,-2.85232e-05
1.2546e-05,7.70144e-06,0.524576,281.91,56972.2,42886,7.70144e-06,-2.82834e-05
1.2556e-05,7.70665e-06,0.51756,282.014,56877.7,42897.8,7.70665e-06,-2.80403e-05
1.2566e-05,7.71179e-06,0.510446,282.119,56785.2,42911.9,7.71179e-06,-2.7794e-05
1.2576e-05,7.71686e-06,0.503233,282.225,56694.7,42928.2,7.71686e-06,-2.75443e-05
1.2586e-05,7.72186e-06,0.49592,282.333,56606.2,42946.9,7.72186e-06,-2.72912e-05
1.2596e-05,7.72678e-06,0.488508,282.441,56519.8,42967.9,7.72678e-06,-2.70349e-05
1.2606e-05,7.73163e-06,0.480995,282.551,56435.4,42991.2,7.73163e-06,-2.67751e-05
1.2616e-05,7.7364e-06,0.473382,282.661,56353.1,43016.8,7.7364e-06,-2.6512e-05
1.2626e-05,7.74109e-06,0.465667,282.773,56272.8,43044.7,7.74109e-06,-2.62454e-05
1.2636e-05,7.74571e-06,0.45785,282.886,56194.6,43074.9,7.74571e-06,-2.59754e-05
1.2646e-05,7.75025e-06,0.449931,283,56118.5,43107.4,7.75025e-06,-2.5702e-05
1.2656e-05,7.75471e-06,0.44191,283.115,56044.5,43142.2,7.75471e-06,-2.5425e-05
1.2666e-05,7.75909e-06,0.433785,283.231,55972.6,43179.3,7.75909e-06,-2.51446e-05
1.2676e-05,7.76338e-06,0.425556,283.349,55902.9,43218.7,7.76338e-06,-2.48607e-05
1.2686e-05,7.7676e-06,0.417224,283.467,55835.3,43260.4,7.7676e-06,-2.45732e-05
1.2696e-05,7.77173e-06,0.408786,283.587,55769.9,43304.4,7.77173e-06,-2.42822e-05
1.2706e-05,7.77577e-06,0.400244,283.708,55706.6,43350.6,7.77577e-06,-2.39876e-05
1.2716e-05,7.77973e-06,0.391596,283.83,55645.5,43399.2,7.77973e-06,-2.36894e-05
1.2726e-05,7.78361e-06,0.382843,283.954,55586.6,43450,7.78361e-06,-2.33876e-05
1.2736e-05,7.78739e-06,0.373983,284.078,55529.9,43503.2,7.78739e-06,-2.30821e-05
1.2746e-05,7.79108e-06,0.365016,284.204,55475.5,43558.6,7.79108e-06,-2.2773e-05
1.2756e-05,7.79469e-06,0.355942,284.331,55423.3,43616.3,7.79469e-06,-2.24602e-05
1.2766e-05,7.7982e-06,0.34676,284.459,55373.3,43676.2,7.7982e-06,-2.21436e-05
1.2776e-05,7.80162e-06,0.33747,284.588,55325.7,43738.5,7.80162e-06,-2.18234e-05
1.2786e-05,7.80495e-06,0.328072,284.719,55280.3,43803,7.80495e-06,-2.14994e-05
1.2796e-05,7.80819e-06,0.318565,284.851,55237.2,43869.8,7.80819e-06,-2.11716e-05
1.2806e-05,7.81132e-06,0.308948,284.984,55196.5,43938.8,7.81132e-06,-2.084e-05
1.2816e-05,7.81436e-06,0.299222,285.119,55158.1,44010.2,7.81436e-06,-2.05046e-05
1.2826e-05,7.81731e-06,0.289387,285.255,55122,44083.8,7.81731e-06,-2.01653e-05
1.2836e-05,7.82015e-06,0.27944,285.392,55088.4,44159.6,7.82015e-06,-1.98222e-05
1.2846e-05,7.8229e-06,0.269383,285.53,55057.1,44237.7,7.8229e-06,-1.94752e-05
1.2856e-05,7.82554e-06,0.259215,285.67,55028.3,44318.1,7.82554e-06,-1.91242e-05
1.2866e-05,7.82808e-06,0.248936,285.811,55001.8,44400.7,7.82808e-06,-1.87694e-05
1.2876e-05,7.83052e-06,0.238544,285.954,54977.9,44485.5,7.83052e-06,-1.84105e-05
1.2886e-05,7.83285e-06,0.228041,286.098,54956.4,44572.6,7.83285e-06,-1.80477e-05
1.2896e-05,7.83508e-06,0.217425,286.243,54937.4,44662,7.83508e-06,-1.76809e-05
1.2906e-05,7.8372e-06,0.206697,286.39,54921,44753.5,7.8372e-06,-1.731e-05
1.2916e-05,7.83921e-06,0.195855,286.538,54907,44847.4,7.83921e-06,-1.69351e-05
1.2926e-05,7.84111e-06,0.184901,286.688,54895.7,44943.4,7.84111e-06,-1.6556e-05
1.2936e-05,7.84291e-06,0.173833,286.839,54886.9,45041.7,7.84291e-06,-1.61729e-05
1.2946e-05,7.84459e-06,0.162651,286.991,54880.7,45142.1,7.84459e-06,-1.57856e-05
1.2956e-05,7.84616e-06,0.151355,287.145,54877.2,45244.8,7.84616e-06,-1.53942e-05
1.2966e-05,7.84762e-06,0.139944,287.3,54876.3,45349.8,7.84762e-06,-1.49986e-05
1.2976e-05,7.84896e-06,0.128419,287.457,54878.2,45456.9,7.84896e-06,-1.45987e-05
1.2986e-05,7.85019e-06,0.11678,287.616,54882.7,45566.2,7.85019e-06,-1.41947e-05
1.2996e-05,7.85129e-06,0.105026,287.776,54889.9,45677.8,7.85129e-06,-1.37863e-05
1.3006e-05,7.85229e-06,0.0931563,287.937,54899.9,45791.5,7.85229e-06,-1.33737e-05
1.3016e-05,7.85316e-06,0.0811716,288.1,54912.7,45907.4,7.85316e-06,-1.29567e-05
1.3026e-05,7.85391e-06,0.0690717,288.265,54928.3,46025.5,7.85391e-06,-1.25354e-05
1.3036e-05,7.85454e-06,0.0568562,288.431,54946.8,46145.8,7.85454e-06,-1.21098e-05
1.3046e-05,7.85505e-06,0.0445252,288.599,54968.1,46268.3,7.85505e-06,-1.16797e-05
1.3056e-05,7.85543e-06,0.0320785,288.769,54992.4,46393,7.85543e-06,-1.12452e-05
1.3066e-05,7.85569e-06,0.019516,288.94,55019.5,46519.8,7.85569e-06,-1.08062e-05
1.3076e-05,7.85582e-06,0.00683768,289.113,55049.7,46648.8,7.85582e-06,-1.03628e-05
1.3086e-05,7.85582e-06,-0.00595644,289.287,55082.8,46779.9,7.85582e-06,-9.91486e-06
1.3096e-05,7.8557e-06,-0.0188664,289.463,55119,46913.2,7.8557e-06,-9.46239e-06
1.3106e-05,7.85545e-06,-0.0318922,289.641,55158.2,47048.6,7.85545e-06,-9.00535e-06
1.3116e-05,7.85506e-06,-0.0450339,289.821,55200.5,47186.2,7.85506e-06,-8.54372e-06
1.3126e-05,7.85454e-06,-0.0582912,290.002,55246,47325.9,7.85454e-06,-8.07747e-06
1.3136e-05,7.85389e-06,-0.0716643,290.186,55294.6,47467.8,7.85389e-06,-7.60657e-06
1.3146e-05,7.85311e-06,-0.0851529,290.371,55346.5,47611.8,7.85311e-06,-7.131e-06
1.3156e-05,7.85219e-06,-0.0987569,290.558,55401.6,47757.9,7.85219e-06,-6.65072e-06
1.3166e-05,7.85114e-06,-0.112476,290.746,55459.9,47906.1,7.85114e-06,-6.16571e-06
1.3176e-05,7.84994e-06,-0.126311,290.937,55521.6,48056.4,7.84994e-06,-5.67594e-06
1.3186e-05,7.84861e-06,-0.14026,291.129,55586.7,48208.8,7.84861e-06,-5.18139e-06
1.3196e-05,7.84714e-06,-0.154324,291.324,55655.1,48363.3,7.84714e-06,-4.68202e-06
1.3206e-05,7.84552e-06,-0.168502,291.52,55727,48519.9,7.84552e-06,-4.1778e-06
1.3216e-05,7.84377e-06,-0.182794,291.718,55802.4,48678.6,7.84377e-06,-3.66871e-06
1.3226e-05,7.84187e-06,-0.1972,291.919,55881.3,48839.4,7.84187e-06,-3.15472e-06
1.3236e-05,7.83982e-06,-0.211719,292.121,55963.8,49002.3,7.83982e-06,-2.6358e-06
1.3246e-05,7.83763e-06,-0.226351,292.325,56049.9,49167.2,7.83763e-06,-2.11193e-06
1.3256e-05,7.83529e-06,-0.241096,292.532,56139.7,49334.2,7.83529e-06,-1.58307e-06
1.3266e-05,7.83281e-06,-0.255952,292.74,56233.2,49503.2,7.83281e-06,-1.04919e-06
1.3276e-05,7.83017e-06,-0.27092,292.951,56330.5,49674.2,7.83017e-06,-5.10278e-07
1.3286e-05,7.82739e-06,-0.285999,293.163,56431.5,49847.4,7.82739e-06,3.37042e-08
1.3296e-05,7.82445e-06,-0.301187,293.378,56536.5,50022.5,7.82445e-06,5.82782e-07
1.3306e-05,7.82137e-06,-0.316486,293.595,56645.4,50199.7,7.82137e-06,1.13698e-06
1.3316e-05,7.81812e-06,-0.331893,293.814,56758.2,50378.9,7.81812e-06,1.69633e-06
1.3326e-05,7.81473e-06,-0.347408,294.035,56875.1,50560.1,7.81473e-06,2.26086e-06
1.3336e-05,7.81118e-06,-0.36303,294.259,56996.1,50743.3,7.81118e-06,2.83058e-06
1.3346e-05,7.80747e-06,-0.378759,294.485,57121.2,50928.5,7.80747e-06,3.40554e-06
1.3356e-05,7.8036e-06,-0.394593,294.713,57250.5,51115.6,7.8036e-06,3.98575e-06
1.3366e-05,7.79957e-06,-0.410532,294.944,57384.1,51304.8,7.79957e-06,4.57124e-06
1.3376e-05,7.79539e-06,-0.426574,295.177,57521.9,51496,7.79539e-06,5.16203e-06
1.3386e-05,7.79104e-06,-0.442718,295.412,57664.2,51689.1,7.79104e-06,5.75815e-06
1.3396e-05,7.78653e-06,-0.458963,295.65,57811,51884.1,7.78653e-06,6.35962e-06
1.3406e-05,7.78186e-06,-0.475309,295.89,57962.2,52081.2,7.78186e-06,6.96647e-06
1.3416e-05,7.77703e-06,-0.491753,296.133,58118,52280.1,7.77703e-06,7.57871e-06
1.3426e-05,7.77203e-06,-0.508294,296.378,58278.5,52481,7.77203e-06,8.19637e-06
1.3436e-05,7.76686e-06,-0.524931,296.625,58443.7,52683.9,7.76686e-06,8.81947e-06
1.3446e-05,7.76153e-06,-0.541662,296.876,58613.7,52888.6,7.76153e-06,9.44803e-06
1.3456e-05,7.75603e-06,-0.558486,297.129,58788.6,53095.3,7.75603e-06,1.00821e-05
1.3466e-05,7.75036e-06,-0.575401,297.384,58968.4,53303.8,7.75036e-06,1.07216e-05
1.3476e-05,7.74452e-06,-0.592406,297.642,59153.2,53514.3,7.74452e-06,1.13667e-05
1.3486e-05,7.73851e-06,-0.609497,297.903,59343.1,53726.7,7.73851e-06,1.20172e-05
1.3496e-05,7.73233e-06,-0.626674,298.166,59538.2,53940.9,7.73233e-06,1.26734e-05
1.3506e-05,7.72598e-06,-0.643935,298.433,59738.5,54157,7.72598e-06,1.33351e-05
1.3516e-05,7.71945e-06,-0.661277,298.702,59944.2,54375,7.71945e-06,1.40023e-05
1.3526e-05,7.71275e-06,-0.678697,298.974,60155.2,54594.8,7.71275e-06,1.46752e-05
1.3536e-05,7.70588e-06,-0.696195,299.248,60371.8,54816.4,7.70588e-06,1.53536e-05
1.3546e-05,7.69883e-06,-0.713767,299.526,60594,55039.9,7.69883e-06,1.60376e-05
1.3556e-05,7.6916e-06,-0.73141,299.806,60821.9,55265.3,7.6916e-06,1.67273e-05
1.3566e-05,7.6842e-06,-0.749122,300.09,61055.5,55492.4,7.6842e-06,1.74226e-05
1.3576e-05,7.67662e-06,-0.766901,300.376,61295,55721.4,7.67662e-06,1.81234e-05
1.3586e-05,7.66886e-06,-0.784743,300.665,61540.5,55952.1,7.66886e-06,1.88299e-05
1.3596e-05,7.66092e-06,-0.802645,300.957,61792.1,56184.7,7.66092e-06,1.9542e-05
1.3606e-05,7.65281e-06,-0.820604,301.253,62049.8,56419,7.65281e-06,2.02598e-05
1.3616e-05,7.64451e-06,-0.838617,301.551,62313.7,56655.1,7.64451e-06,2.09831e-05
1.3626e-05,7.63603e-06,-0.85668,301.853,62584,56892.9,7.63603e-06,2.1712e-05
1.3636e-05,7.62738e-06,-0.87479,302.157,62860.8,57132.6,7.62738e-06,2.24465e-05
1.3646e-05,7.61854e-06,-0.892943,302.465,63144.2,57373.9,7.61854e-06,2.31866e-05
1.3656e-05,7.60952e-06,-0.911134,302.776,63434.2,57617,7.60952e-06,2.39323e-05
1.3666e-05,7.60032e-06,-0.92936,303.09,63731,57861.8,7.60032e-06,2.46834e-05
1.3676e-05,7.59093e-06,-0.947617,303.407,64034.7,58108.4,7.59093e-06,2.54401e-05
1.3686e-05,7.58136e-06,-0.9659,303.728,64345.5,58356.6,7.58136e-06,2.62023e-05
1.3696e-05,7.57161e-06,-0.984204,304.052,64663.3,58606.6,7.57161e-06,2.697e-05
1.3706e-05,7.56168e-06,-1.00252,304.379,64988.5,58858.2,7.56168e-06,2.7743e-05
1.3716e-05,7.55156e-06,-1.02086,304.71,65320.9,59111.5,7.55156e-06,2.85215e-05
1.3726e-05,7.54126e-06,-1.0392,305.044,65660.9,59366.5,7.54126e-06,2.93053e-05
1.3736e-05,7.53078e-06,-1.05754,305.381,66008.5,59623.1,7.53078e-06,3.00944e-05
1.3746e-05,7.52011e-06,-1.07587,305.722,66363.8,59881.4,7.52011e-06,3.08887e-05
1.3756e-05,7.50926e-06,-1.0942,306.066,66727,60141.3,7.50926e-06,3.16882e-05
1.3766e-05,7.49823e-06,-1.1125,306.413,67098.2,60402.8,7.49823e-06,3.24929e-05
1.3776e-05,7.48701e-06,-1.13079,306.764,67477.4,60666,7.48701e-06,3.33026e-05
1.3786e-05,7.47561e-06,-1.14904,307.118,67865,60930.7,7.47561e-06,3.41173e-05
1.3796e-05,7.46403e-06,-1.16726,307.476,68260.9,61197.1,7.46403e-06,3.49369e-05
1.3806e-05,7.45227e-06,-1.18544,307.837,68665.3,61465,7.45227e-06,3.57614e-05
1.3816e-05,7.44032e-06,-1.20356,308.202,69078.4,61734.5,7.44032e-06,3.65905e-05
1.3826e-05,7.4282e-06,-1.22163,308.57,69500.3,62005.6,7.4282e-06,3.74243e-05
1.3836e-05,7.41589e-06,-1.23963,308.942,69931.1,62278.2,7.41589e-06,3.82627e-05
1.3846e-05,7.4034e-06,-1.25756,309.317,70370.9,62552.4,7.4034e-06,3.91054e-05
1.3856e-05,7.39074e-06,-1.2754,309.695,70820,62828.1,7.39074e-06,3.99525e-05
1.3866e-05,7.37789e-06,-1.29315,310.077,71278.4,63105.3,7.37789e-06,4.08037e-05
1.3876e-05,7.36488e-06,-1.3108,310.462,71746.2,63384,7.36488e-06,4.1659e-05
1.3886e-05,7.35168e-06,-1.32834,310.851,72223.7,63664.2,7.35168e-06,4.25181e-05
1.3896e-05,7.33831e-06,-1.34576,311.243,72710.9,63945.9,7.33831e-06,4.33809e-05
1.3906e-05,7.32476e-06,-1.36305,311.639,73208.1,64229.1,7.32476e-06,4.42474e-05
1.3916e-05,7.31105e-06,-1.3802,312.038,73715.2,64513.8,7.31105e-06,4.51172e-05
1.3926e-05,7.29716e-06,-1.3972,312.44,74232.6,64799.9,7.29716e-06,4.59902e-05
1.3936e-05,7.2831e-06,-1.41404,312.845,74760.2,65087.4,7.2831e-06,4.68662e-05
1.3946e-05,7.26888e-06,-1.4307,313.254,75298.3,65376.4,7.26888e-06,4.77449e-05
1.3956e-05,7.25449e-06,-1.44718,313.665,75847,65666.8,7.25449e-06,4.86263e-05
1.3966e-05,7.23994e-06,-1.46346,314.08,76406.3,65958.6,7.23994e-06,4.951e-05
1.3976e-05,7.22522e-06,-1.47952,314.498,76976.6,66251.8,7.22522e-06,5.03958e-05
1.3986e-05,7.21035e-06,-1.49537,314.919,77557.7,66546.4,7.21035e-06,5.12834e-05
1.3996e-05,7.19532e-06,-1.51097,315.343,78150,66842.3,7.19532e-06,5.21726e-05
1.4006e-05,7.18013e-06,-1.52633,315.769,78753.5,67139.6,7.18013e-06,5.3063e-05
1.4016e-05,7.16479e-06,-1.54142,316.198,79368.3,67438.3,7.16479e-06,5.39544e-05
1.4026e-05,7.1493e-06,-1.55623,316.63,79994.5,67738.3,7.1493e-06,5.48464e-05
1.4036e-05,7.13367e-06,-1.57074,317.064,80632.3,68039.6,7.13367e-06,5.57387e-05
1.4046e-05,7.11789e-06,-1.58495,317.501,81281.7,68342.3,7.11789e-06,5.6631e-05
1.4056e-05,7.10197e-06,-1.59882,317.94,81942.8,68646.2,7.10197e-06,5.75229e-05
1.4066e-05,7.08591e-06,-1.61236,318.381,82615.7,68951.5,7.08591e-06,5.84139e-05
1.4076e-05,7.06972e-06,-1.62553,318.824,83300.6,69258,7.06972e-06,5.93038e-05
1.4086e-05,7.0534e-06,-1.63833,319.269,83997.3,69565.7,7.0534e-06,6.0192e-05
1.4096e-05,7.03696e-06,-1.65073,319.715,84706.1,69874.8,7.03696e-06,6.10781e-05
1.4106e-05,7.02039e-06,-1.66272,320.163,85427,70185.1,7.02039e-06,6.19617e-05
1.4116e-05,7.0037e-06,-1.67428,320.613,86159.9,70496.6,7.0037e-06,6.28422e-05
1.4126e-05,6.98691e-06,-1.68539,321.063,86905,70809.3,6.98691e-06,6.37192e-05
1.4136e-05,6.97e-06,-1.69602,321.514,87662.1,71123.2,6.97e-06,6.45921e-05
1.4146e-05,6.95299e-06,-1.70617,321.965,88431.4,71438.3,6.95299e-06,6.54604e-05
1.4156e-05,6.93588e-06,-1.71581,322.417,89212.8,71754.6,6.93588e-06,6.63235e-05
1.4166e-05,6.91867e-06,-1.72493,322.869,90006.2,72072.1,6.91867e-06,6.71808e-05
1.4176e-05,6.90138e-06,-1.73349,323.321,90811.7,72390.7,6.90138e-06,6.80317e-05
1.4186e-05,6.884e-06,-1.74148,323.773,91629,72710.5,6.884e-06,6.88756e-05
1.4196e-05,6.86655e-06,-1.74887,324.223,92458.2,73031.4,6.86655e-06,6.97117e-05
1.4206e-05,6.84903e-06,-1.75566,324.672,93299.1,73353.4,6.84903e-06,7.05393e-05
1.4216e-05,6.83144e-06,-1.7618,325.12,94151.6,73676.5,6.83144e-06,7.13579e-05
1.4226e-05,6.8138e-06,-1.76729,325.566,95015.4,74000.7,6.8138e-06,7.21665e-05
1.4236e-05,6.7961e-06,-1.77211,326.01,95890.4,74326,6.7961e-06,7.29645e-05
1.4246e-05,6.77836e-06,-1.77621,326.451,96776.5,74652.3,6.77836e-06,7.37511e-05
1.4256e-05,6.76058e-06,-1.7796,326.889,97673.2,74979.7,6.76058e-06,7.45253e-05
1.4266e-05,6.74277e-06,-1.78224,327.324,98580.5,75308.2,6.74277e-06,7.52865e-05
1.4276e-05,6.72493e-06,-1.78411,327.755,99497.8,75637.7,6.72493e-06,7.60337e-05
1.4286e-05,6.70709e-06,-1.78519,328.181,100425,75968.1,6.70709e-06,7.6766e-05
1.4296e-05,6.68923e-06,-1.78545,328.602,101362,76299.6,6.68923e-06,7.74825e-05
1.4306e-05,6.67138e-06,-1.78489,329.018,102307,76632.1,6.67138e-06,7.81822e-05
1.4316e-05,6.65354e-06,-1.78346,329.428,103261,76965.5,6.65354e-06,7.88643e-05
1.4326e-05,6.63571e-06,-1.78116,329.831,104223,77300,6.63571e-06,7.95276e-05
1.4336e-05,6.61792e-06,-1.77797,330.228,105193,77635.3,6.61792e-06,8.01712e-05
1.4346e-05,6.60016e-06,-1.77385,330.616,106170,77971.6,6.60016e-06,8.07941e-05
1.4356e-05,6.58244e-06,-1.7688,330.997,107153,78308.8,6.58244e-06,8.13952e-05
1.4366e-05,6.56478e-06,-1.76279,331.368,108141,78646.9,6.56478e-06,8.19735e-05
1.4376e-05,6.54719e-06,-1.75581,331.73,109135,78986,6.54719e-06,8.25278e-05
1.4386e-05,6.52967e-06,-1.74783,332.082,110133,79325.9,6.52967e-06,8.30571e-05
1.4396e-05,6.51224e-06,-1.73885,332.422,111134,79666.6,6.51224e-06,8.35602e-05
1.4406e-05,6.4949e-06,-1.72885,332.751,112138,80008.3,6.4949e-06,8.40361e-05
1.4416e-05,6.47766e-06,-1.71782,333.068,113143,80350.7,6.47766e-06,8.44836e-05
1.4426e-05,6.46055e-06,-1.70573,333.372,114149,80694,6.46055e-06,8.49015e-05
1.4436e-05,6.44355e-06,-1.69259,333.662,115155,81038.1,6.44355e-06,8.52888e-05
1.4446e-05,6.4267e-06,-1.67839,333.938,116160,81383,6.4267e-06,8.56443e-05
1.4456e-05,6.40999e-06,-1.6631,334.198,117162,81728.7,6.40999e-06,8.59669e-05
1.4466e-05,6.39344e-06,-1.64674,334.442,118161,82075.2,6.39344e-06,8.62554e-05
1.4476e-05,6.37706e-06,-1.6293,334.67,119156,82422.4,6.37706e-06,8.65088e-05
1.4486e-05,6.36086e-06,-1.61077,334.88,120144,82770.4,6.36086e-06,8.67259e-05
1.4496e-05,6.34485e-06,-1.59116,335.072,121126,83119.1,6.34485e-06,8.69057e-05
1.4506e-05,6.32904e-06,-1.57046,335.245,122100,83468.6,6.32904e-06,8.70471e-05
1.4516e-05,6.31344e-06,-1.5487,335.399,123063,83818.7,6.31344e-06,8.71492e-05
1.4526e-05,6.29807e-06,-1.52586,335.532,124017,84169.5,6.29807e-06,8.72108e-05
1.4536e-05,6.28293e-06,-1.50197,335.644,124957,84521,6.28293e-06,8.72311e-05
1.4546e-05,6.26803e-06,-1.47704,335.734,125885,84873.2,6.26803e-06,8.72091e-05
1.4556e-05,6.25339e-06,-1.45108,335.802,126797,85226,6.25339e-06,8.7144e-05
1.4566e-05,6.23901e-06,-1.42412,335.847,127693,85579.4,6.23901e-06,8.70349e-05
1.4576e-05,6.22491e-06,-1.39617,335.868,128571,85933.5,6.22491e-06,8.68812e-05
1.4586e-05,6.21109e-06,-1.36726,335.865,129431,86288.2,6.21109e-06,8.6682e-05
1.4596e-05,6.19757e-06,-1.33742,335.837,130270,86643.5,6.19757e-06,8.64369e-05
1.4606e-05,6.18435e-06,-1.30668,335.784,131087,86999.3,6.18435e-06,8.61452e-05
1.4616e-05,6.17144e-06,-1.27508,335.705,131880,87355.7,6.17144e-06,8.58064e-05
1.4626e-05,6.15885e-06,-1.24265,335.6,132650,87712.7,6.15885e-06,8.54202e-05
1.4636e-05,6.14659e-06,-1.20943,335.469,133393,88070.2,6.14659e-06,8.49863e-05
1.4646e-05,6.13466e-06,-1.17546,335.31,134110,88428.2,6.13466e-06,8.45044e-05
1.4656e-05,6.12308e-06,-1.1408,335.125,134798,88786.8,6.12308e-06,8.39744e-05
1.4666e-05,6.11185e-06,-1.10548,334.913,135457,89145.8,6.11185e-06,8.33963e-05
1.4676e-05,6.10097e-06,-1.06957,334.673,136086,89505.3,6.10097e-06,8.27702e-05
1.4686e-05,6.09046e-06,-1.03311,334.406,136683,89865.3,6.09046e-06,8.20963e-05
1.4696e-05,6.08031e-06,-0.996169,334.112,137248,90225.8,6.08031e-06,8.13749e-05
1.4706e-05,6.07054e-06,-0.958796,333.79,137780,90586.6,6.07054e-06,8.06064e-05
1.4716e-05,6.06114e-06,-0.921054,333.442,138278,90947.9,6.06114e-06,7.97912e-05
1.4726e-05,6.05212e-06,-0.883007,333.066,138741,91309.6,6.05212e-06,7.89301e-05
1.4736e-05,6.04348e-06,-0.844718,332.665,139169,91671.7,6.04348e-06,7.80238e-05
1.4746e-05,6.03522e-06,-0.806254,332.237,139561,92034.2,6.03522e-06,7.70732e-05
1.4756e-05,6.02735e-06,-0.767681,331.783,139918,92397.1,6.02735e-06,7.60792e-05
1.4766e-05,6.01987e-06,-0.729068,331.304,140238,92760.3,6.01987e-06,7.5043e-05
1.4776e-05,6.01277e-06,-0.690482,330.801,140521,93123.8,6.01277e-06,7.39657e-05
1.4786e-05,6.00606e-06,-0.651993,330.273,140769,93487.7,6.00606e-06,7.28486e-05
1.4796e-05,5.99973e-06,-0.613671,329.723,140979,93851.8,5.99973e-06,7.16933e-05
1.4806e-05,5.99378e-06,-0.575583,329.151,141154,94216.3,5.99378e-06,7.05012e-05
1.4816e-05,5.98822e-06,-0.5378,328.557,141293,94581.1,5.98822e-06,6.9274e-05
1.4826e-05,5.98303e-06,-0.500388,327.943,141397,94946.1,5.98303e-06,6.80133e-05
1.4836e-05,5.97821e-06,-0.463416,327.309,141465,95311.3,5.97821e-06,6.67211e-05
1.4846e-05,5.97376e-06,-0.42695,326.657,141499,95676.8,5.97376e-06,6.53991e-05
1.4856e-05,5.96967e-06,-0.391054,325.988,141500,96042.6,5.96967e-06,6.40495e-05
1.4866e-05,5.96593e-06,-0.355791,325.303,141468,96408.5,5.96593e-06,6.26742e-05
1.4876e-05,5.96255e-06,-0.321222,324.604,141405,96774.6,5.96255e-06,6.12754e-05
1.4886e-05,5.95951e-06,-0.287408,323.89,141310,97140.9,5.95951e-06,5.98552e-05
1.4896e-05,5.9568e-06,-0.254403,323.165,141186,97507.4,5.9568e-06,5.8416e-05
1.4906e-05,5.95442e-06,-0.222264,322.428,141034,97874,5.95442e-06,5.69599e-05
1.4916e-05,5.95235e-06,-0.191042,321.682,140854,98240.8,5.95235e-06,5.54894e-05
1.4926e-05,5.95059e-06,-0.160787,320.928,140649,98607.7,5.95059e-06,5.40067e-05
1.4936e-05,5.94913e-06,-0.131543,320.167,140418,98974.7,5.94913e-06,5.25142e-05
1.4946e-05,5.94796e-06,-0.103355,319.401,140165,99341.8,5.94796e-06,5.10144e-05
1.4956e-05,5.94706e-06,-0.0762634,318.63,139890,99708.9,5.94706e-06,4.95096e-05
1.4966e-05,5.94643e-06,-0.0503045,317.857,139596,100076,5.94643e-06,4.80023e-05
1.4976e-05,5.94605e-06,-0.0255125,317.083,139282,100443,5.94605e-06,4.64948e-05
1.4986e-05,5.94591e-06,-0.00191807,316.308,138951,100811,5.94591e-06,4.49895e-05
1.4996e-05,5.94601e-06,0.0204514,315.536,138605,101178,5.94601e-06,4.34887e-05
1.5006e-05,5.94632e-06,0.0415716,314.765,138245,101545,5.94632e-06,4.19949e-05
1.5016e-05,5.94684e-06,0.0614217,313.999,137873,101913,5.94684e-06,4.05102e-05
1.5026e-05,5.94754e-06,0.0799838,313.239,137490,102280,5.94754e-06,3.9037e-05
1.5036e-05,5.94843e-06,0.0972433,312.485,137098,102647,5.94843e-06,3.75775e-05
