t_s,R_m,U_m_s,T_g_K,p_g_pa,p_inf_pa,delta_T_m,Q_out_W
2.866e-06,5.68529e-06,0.0357855,293.949,147727,121201,5.68529e-06,1.48506e-06
2.876e-06,5.68566e-06,0.0378009,293.887,147667,121171,5.68566e-06,1.36872e-06
2.886e-06,5.68605e-06,0.0397613,293.824,147605,121141,5.68605e-06,1.2523e-06
2.896e-06,5.68646e-06,0.0416656,293.761,147542,121110,5.68646e-06,1.1359e-06
2.906e-06,5.68688e-06,0.0435129,293.699,147477,121078,5.68688e-06,1.01964e-06
2.916e-06,5.68733e-06,0.0453024,293.636,147411,121045,5.68733e-06,9.03619e-07
2.926e-06,5.68779e-06,0.0470335,293.574,147344,121011,5.68779e-06,7.87939e-07
2.936e-06,5.68827e-06,0.0487057,293.512,147276,120977,5.68827e-06,6.72702e-07
2.946e-06,5.68876e-06,0.0503187,293.45,147206,120942,5.68876e-06,5.58008e-07
2.956e-06,5.68927e-06,0.0518722,293.389,147136,120906,5.68927e-06,4.43952e-07
2.966e-06,5.6898e-06,0.053366,293.328,147064,120869,5.6898e-06,3.30628e-07
2.976e-06,5.69034e-06,0.0548003,293.267,146992,120832,5.69034e-06,2.18127e-07
2.986e-06,5.69089e-06,0.056175,293.207,146919,120794,5.69089e-06,1.06535e-07
2.996e-06,5.69146e-06,0.0574905,293.148,146845,120755,5.69146e-06,-4.06197e-09
3.006e-06,5.69204e-06,0.0587471,293.089,146771,120715,5.69204e-06,-1.13583e-07
3.016e-06,5.69264e-06,0.0599453,293.031,146696,120675,5.69264e-06,-2.21951e-07
3.026e-06,5.69324e-06,0.0610857,292.973,146620,120634,5.69324e-06,-3.29091e-07
3.036e-06,5.69386e-06,0.0621689,292.916,146544,120592,5.69386e-06,-4.34933e-07
3.046e-06,5.69449e-06,0.0631957,292.86,146467,120549,5.69449e-06,-5.39409e-07
3.056e-06,5.69512e-06,0.0641672,292.805,146390,120505,5.69512e-06,-6.42457e-07
3.066e-06,5.69577e-06,0.0650841,292.75,146313,120461,5.69577e-06,-7.44016e-07
3.076e-06,5.69642e-06,0.0659477,292.697,146236,120416,5.69642e-06,-8.44032e-07
3.086e-06,5.69709e-06,0.0667591,292.644,146159,120370,5.69709e-06,-9.42452e-07
3.096e-06,5.69776e-06,0.0675196,292.592,146081,120324,5.69776e-06,-1.03923e-06
3.106e-06,5.69844e-06,0.0682305,292.541,146003,120276,5.69844e-06,-1.13432e-06
3.116e-06,5.69912e-06,0.0688932,292.491,145926,120228,5.69912e-06,-1.22768e-06
3.126e-06,5.69982e-06,0.0695092,292.442,145848,120179,5.69982e-06,-1.31929e-06
3.136e-06,5.70051e-06,0.0700801,292.393,145770,120130,5.70051e-06,-1.4091e-06
3.146e-06,5.70122e-06,0.0706075,292.346,145693,120080,5.70122e-06,-1.49708e-06
3.156e-06,5.70193e-06,0.0710931,292.3,145615,120029,5.70193e-06,-1.58323e-06
3.166e-06,5.70264e-06,0.0715387,292.255,145538,119977,5.70264e-06,-1.66751e-06
3.176e-06,5.70336e-06,0.0719459,292.211,145461,119924,5.70336e-06,-1.74991e-06
3.186e-06,5.70408e-06,0.0723167,292.168,145385,119871,5.70408e-06,-1.83042e-06
3.196e-06,5.7048e-06,0.0726529,292.126,145308,119817,5.7048e-06,-1.90903e-06
3.206e-06,5.70553e-06,0.0729565,292.085,145232,119763,5.70553e-06,-1.98574e-06
3.216e-06,5.70626e-06,0.0732294,292.045,145157,119707,5.70626e-06,-2.06055e-06
3.226e-06,5.707e-06,0.0734736,292.006,145081,119651,5.707e-06,-2.13346e-06
3.236e-06,5.70773e-06,0.073691,291.968,145006,119594,5.70773e-06,-2.20447e-06
3.246e-06,5.70847e-06,0.0738837,291.931,144932,119537,5.70847e-06,-2.27361e-06
3.256e-06,5.70921e-06,0.0740537,291.895,144857,119478,5.70921e-06,-2.34088e-06
3.266e-06,5.70995e-06,0.0742031,291.86,144784,119419,5.70995e-06,-2.40631e-06
3.276e-06,5.71069e-06,0.0743338,291.826,144710,119360,5.71069e-06,-2.46991e-06
3.286e-06,5.71144e-06,0.0744481,291.793,144637,119299,5.71144e-06,-2.5317e-06
3.296e-06,5.71218e-06,0.0745478,291.761,144565,119238,5.71218e-06,-2.59173e-06
3.306e-06,5.71293e-06,0.0746351,291.73,144493,119176,5.71293e-06,-2.65001e-06
3.316e-06,5.71367e-06,0.074712,291.7,144421,119113,5.71367e-06,-2.70657e-06
3.326e-06,5.71442e-06,0.0747804,291.671,144350,119050,5.71442e-06,-2.76147e-06
3.336e-06,5.71517e-06,0.0748425,291.643,144279,118986,5.71517e-06,-2.81473e-06
3.346e-06,5.71592e-06,0.0749001,291.615,144209,118922,5.71592e-06,-2.86639e-06
3.356e-06,5.71667e-06,0.0749553,291.589,144139,118856,5.71667e-06,-2.91651e-06
3.366e-06,5.71742e-06,0.0750099,291.563,144070,118790,5.71742e-06,-2.96512e-06
3.376e-06,5.71817e-06,0.0750658,291.538,144001,118723,5.71817e-06,-3.01227e-06
3.386e-06,5.71892e-06,0.0751249,291.513,143932,118656,5.71892e-06,-3.05802e-06
3.396e-06,5.71967e-06,0.0751891,291.49,143864,118588,5.71967e-06,-3.10242e-06
3.406e-06,5.72042e-06,0.07526,291.467,143795,118519,5.72042e-06,-3.14552e-06
3.416e-06,5.72118e-06,0.0753395,291.445,143728,118450,5.72118e-06,-3.18737e-06
3.426e-06,5.72193e-06,0.0754291,291.423,143660,118379,5.72193e-06,-3.22803e-06
3.436e-06,5.72268e-06,0.0755306,291.402,143593,118309,5.72268e-06,-3.26757e-06
3.446e-06,5.72344e-06,0.0756456,291.382,143526,118237,5.72344e-06,-3.30603e-06
3.456e-06,5.7242e-06,0.0757755,291.362,143459,118165,5.7242e-06,-3.34349e-06
3.466e-06,5.72496e-06,0.0759219,291.343,143393,118092,5.72496e-06,-3.38e-06
3.476e-06,5.72572e-06,0.0760861,291.324,143327,118019,5.72572e-06,-3.41562e-06
3.486e-06,5.72648e-06,0.0762695,291.306,143260,117945,5.72648e-06,-3.45042e-06
3.496e-06,5.72724e-06,0.0764734,291.288,143194,117870,5.72724e-06,-3.48446e-06
3.506e-06,5.72801e-06,0.0766991,291.27,143128,117794,5.72801e-06,-3.5178e-06
3.516e-06,5.72878e-06,0.0769477,291.253,143062,117718,5.72878e-06,-3.55051e-06
3.526e-06,5.72955e-06,0.0772203,291.236,142996,117641,5.72955e-06,-3.58265e-06
3.536e-06,5.73032e-06,0.077518,291.22,142930,117564,5.73032e-06,-3.61429e-06
3.546e-06,5.7311e-06,0.0778417,291.203,142864,117486,5.7311e-06,-3.64548e-06
3.556e-06,5.73188e-06,0.0781923,291.187,142797,117407,5.73188e-06,-3.6763e-06
3.566e-06,5.73266e-06,0.0785706,291.171,142731,117328,5.73266e-06,-3.70681e-06
3.576e-06,5.73345e-06,0.0789775,291.155,142664,117248,5.73345e-06,-3.73706e-06
3.586e-06,5.73424e-06,0.0794135,291.139,142597,117168,5.73424e-06,-3.76712e-06
3.596e-06,5.73504e-06,0.0798794,291.124,142530,117086,5.73504e-06,-3.79706e-06
3.606e-06,5.73584e-06,0.0803756,291.108,142463,117005,5.73584e-06,-3.82693e-06
3.616e-06,5.73664e-06,0.0809027,291.092,142395,116922,5.73664e-06,-3.85678e-06
3.626e-06,5.73746e-06,0.0814611,291.077,142327,116839,5.73746e-06,-3.88669e-06
3.636e-06,5.73827e-06,0.082051,291.061,142258,116755,5.73827e-06,-3.9167e-06
3.646e-06,5.7391e-06,0.0826728,291.045,142189,116671,5.7391e-06,-3.94688e-06
3.656e-06,5.73993e-06,0.0833267,291.029,142120,116586,5.73993e-06,-3.97727e-06
3.666e-06,5.74076e-06,0.0840127,291.013,142050,116501,5.74076e-06,-4.00793e-06
3.676e-06,5.74161e-06,0.084731,290.997,141979,116415,5.74161e-06,-4.03891e-06
3.686e-06,5.74246e-06,0.0854816,290.981,141908,116328,5.74246e-06,-4.07026e-06
3.696e-06,5.74332e-06,0.0862644,290.964,141836,116241,5.74332e-06,-4.10203e-06
3.706e-06,5.74418e-06,0.0870792,290.947,141764,116153,5.74418e-06,-4.13427e-06
3.716e-06,5.74506e-06,0.0879259,290.93,141691,116064,5.74506e-06,-4.16701e-06
3.726e-06,5.74594e-06,0.0888042,290.913,141617,115975,5.74594e-06,-4.20031e-06
3.736e-06,5.74684e-06,0.0897138,290.895,141542,115886,5.74684e-06,-4.2342e-06
3.746e-06,5.74774e-06,0.0906543,290.877,141467,115796,5.74774e-06,-4.26872e-06
3.756e-06,5.74865e-06,0.0916252,290.859,141391,115705,5.74865e-06,-4.30392e-06
3.766e-06,5.74957e-06,0.0926262,290.84,141313,115614,5.74957e-06,-4.33981e-06
3.776e-06,5.7505e-06,0.0936566,290.821,141235,115522,5.7505e-06,-4.37645e-06
3.786e-06,5.75144e-06,0.0947159,290.801,141157,115429,5.75144e-06,-4.41385e-06
3.796e-06,5.7524e-06,0.0958034,290.781,141077,115336,5.7524e-06,-4.45204e-06
3.806e-06,5.75336e-06,0.0969185,290.761,140996,115243,5.75336e-06,-4.49105e-06
3.816e-06,5.75433e-06,0.0980603,290.74,140914,115149,5.75433e-06,-4.53091e-06
3.826e-06,5.75532e-06,0.0992282,290.719,140831,115054,5.75532e-06,-4.57164e-06
3.836e-06,5.75632e-06,0.100421,290.697,140748,114959,5.75632e-06,-4.61325e-06
3.846e-06,5.75733e-06,0.101639,290.675,140663,114863,5.75733e-06,-4.65577e-06
3.856e-06,5.75835e-06,0.10288,290.652,140577,114767,5.75835e-06,-4.6992e-06
3.866e-06,5.75939e-06,0.104143,290.629,140490,114670,5.75939e-06,-4.74357e-06
3.876e-06,5.76043e-06,0.105428,290.606,140402,114573,5.76043e-06,-4.78887e-06
3.886e-06,5.7615e-06,0.106734,290.581,140312,114475,5.7615e-06,-4.83513e-06
3.896e-06,5.76257e-06,0.108059,290.557,140222,114376,5.76257e-06,-4.88234e-06
3.906e-06,5.76366e-06,0.109402,290.532,140131,114278,5.76366e-06,-4.93051e-06
3.916e-06,5.76476e-06,0.110763,290.506,140038,114178,5.76476e-06,-4.97964e-06
3.926e-06,5.76587e-06,0.112141,290.48,139944,114078,5.76587e-06,-5.02973e-06
3.936e-06,5.767e-06,0.113534,290.454,139849,113978,5.767e-06,-5.08078e-06
3.946e-06,5.76814e-06,0.114941,290.426,139753,113877,5.76814e-06,-5.13279e-06
3.956e-06,5.7693e-06,0.116361,290.399,139656,113776,5.7693e-06,-5.18574e-06
3.966e-06,5.77047e-06,0.117792,290.371,139557,113674,5.77047e-06,-5.23964e-06
3.976e-06,5.77166e-06,0.119235,290.342,139458,113571,5.77166e-06,-5.29446e-06
3.986e-06,5.77285e-06,0.120687,290.313,139357,113468,5.77285e-06,-5.3502e-06
3.996e-06,5.77407e-06,0.122148,290.284,139255,113365,5.77407e-06,-5.40684e-06
4.006e-06,5.7753e-06,0.123616,290.254,139151,113261,5.7753e-06,-5.46437e-06
4.016e-06,5.77654e-06,0.12509,290.224,139047,113157,5.77654e-06,-5.52276e-06
4.026e-06,5.7778e-06,0.126569,290.193,138941,113052,5.7778e-06,-5.58201e-06
4.036e-06,5.77907e-06,0.128052,290.162,138835,112947,5.77907e-06,-5.64209e-06
4.046e-06,5.78036e-06,0.129538,290.13,138727,112841,5.78036e-06,-5.70298e-06
4.056e-06,5.78166e-06,0.131025,290.098,138617,112735,5.78166e-06,-5.76465e-06
4.066e-06,5.78298e-06,0.132513,290.066,138507,112629,5.78298e-06,-5.82707e-06
4.076e-06,5.78431e-06,0.134,290.033,138396,112522,5.78431e-06,-5.89023e-06
4.086e-06,5.78566e-06,0.135486,290,138283,112414,5.78566e-06,-5.9541e-06
4.096e-06,5.78702e-06,0.136968,289.967,138170,112306,5.78702e-06,-6.01864e-06
4.106e-06,5.7884e-06,0.138447,289.933,138055,112198,5.7884e-06,-6.08383e-06
4.116e-06,5.78979e-06,0.139921,289.899,137939,112089,5.78979e-06,-6.14963e-06
4.126e-06,5.7912e-06,0.141389,289.865,137822,111980,5.7912e-06,-6.21602e-06
4.136e-06,5.79262e-06,0.14285,289.83,137704,111870,5.79262e-06,-6.28296e-06
4.146e-06,5.79406e-06,0.144304,289.795,137586,111760,5.79406e-06,-6.35041e-06
4.156e-06,5.79551e-06,0.145748,289.76,137466,111650,5.79551e-06,-6.41835e-06
4.166e-06,5.79697e-06,0.147183,289.725,137345,111539,5.79697e-06,-6.48674e-06
4.176e-06,5.79845e-06,0.148608,289.69,137223,111428,5.79845e-06,-6.55554e-06
4.186e-06,5.79994e-06,0.150021,289.654,137100,111316,5.79994e-06,-6.62472e-06
4.196e-06,5.80145e-06,0.151421,289.618,136976,111204,5.80145e-06,-6.69423e-06
4.206e-06,5.80297e-06,0.152809,289.582,136851,111092,5.80297e-06,-6.76406e-06
4.216e-06,5.80451e-06,0.154183,289.546,136726,110979,5.80451e-06,-6.83415e-06
4.226e-06,5.80605e-06,0.155542,289.51,136599,110866,5.80605e-06,-6.90446e-06
4.236e-06,5.80762e-06,0.156887,289.474,136472,110752,5.80762e-06,-6.97498e-06
4.246e-06,5.80919e-06,0.158215,289.438,136344,110638,5.80919e-06,-7.04564e-06
4.256e-06,5.81078e-06,0.159527,289.402,136215,110524,5.81078e-06,-7.11643e-06
4.266e-06,5.81238e-06,0.160822,289.365,136085,110409,5.81238e-06,-7.18729e-06
4.276e-06,5.814e-06,0.162099,289.329,135955,110294,5.814e-06,-7.2582e-06
4.286e-06,5.81563e-06,0.163358,289.293,135823,110179,5.81563e-06,-7.32911e-06
4.296e-06,5.81726e-06,0.164599,289.257,135692,110063,5.81726e-06,-7.4e-06
4.306e-06,5.81892e-06,0.16582,289.22,135559,109947,5.81892e-06,-7.47081e-06
4.316e-06,5.82058e-06,0.167022,289.184,135426,109830,5.82058e-06,-7.54153e-06
4.326e-06,5.82226e-06,0.168205,289.148,135292,109714,5.82226e-06,-7.61211e-06
4.336e-06,5.82395e-06,0.169367,289.113,135158,109597,5.82395e-06,-7.68251e-06
4.346e-06,5.82564e-06,0.170508,289.077,135023,109479,5.82564e-06,-7.75271e-06
4.356e-06,5.82736e-06,0.171629,289.041,134887,109361,5.82736e-06,-7.82266e-06
4.366e-06,5.82908e-06,0.172729,289.006,134751,109243,5.82908e-06,-7.89234e-06
4.376e-06,5.83081e-06,0.173808,288.971,134614,109125,5.83081e-06,-7.96171e-06
4.386e-06,5.83255e-06,0.174865,288.936,134477,109006,5.83255e-06,-8.03074e-06
4.396e-06,5.83431e-06,0.175901,288.901,134340,108887,5.83431e-06,-8.09941e-06
4.406e-06,5.83607e-06,0.176915,288.867,134202,108768,5.83607e-06,-8.16767e-06
4.416e-06,5.83785e-06,0.177908,288.832,134064,108648,5.83785e-06,-8.2355e-06
4.426e-06,5.83963e-06,0.178879,288.798,133925,108529,5.83963e-06,-8.30288e-06
4.436e-06,5.84142e-06,0.179828,288.765,133786,108408,5.84142e-06,-8.36977e-06
4.446e-06,5.84323e-06,0.180756,288.731,133647,108288,5.84323e-06,-8.43614e-06
4.456e-06,5.84504e-06,0.181662,288.698,133507,108167,5.84504e-06,-8.50198e-06
4.466e-06,5.84686e-06,0.182547,288.665,133367,108046,5.84686e-06,-8.56726e-06
4.476e-06,5.84869e-06,0.18341,288.633,133227,107925,5.84869e-06,-8.63195e-06
4.486e-06,5.85053e-06,0.184252,288.601,133086,107804,5.85053e-06,-8.69603e-06
4.496e-06,5.85237e-06,0.185074,288.569,132946,107682,5.85237e-06,-8.75948e-06
4.506e-06,5.85423e-06,0.185874,288.538,132805,107560,5.85423e-06,-8.82228e-06
4.516e-06,5.85609e-06,0.186653,288.507,132664,107438,5.85609e-06,-8.88441e-06
4.526e-06,5.85796e-06,0.187413,288.476,132523,107315,5.85796e-06,-8.94585e-06
4.536e-06,5.85984e-06,0.188152,288.446,132381,107192,5.85984e-06,-9.00659e-06
4.546e-06,5.86172e-06,0.188871,288.416,132240,107069,5.86172e-06,-9.06661e-06
4.556e-06,5.86362e-06,0.189571,288.386,132098,106946,5.86362e-06,-9.12589e-06
4.566e-06,5.86552e-06,0.190251,288.357,131957,106823,5.86552e-06,-9.18442e-06
4.576e-06,5.86742e-06,0.190913,288.329,131815,106699,5.86742e-06,-9.24218e-06
4.586e-06,5.86933e-06,0.191556,288.301,131673,106575,5.86933e-06,-9.29918e-06
4.596e-06,5.87125e-06,0.192181,288.273,131532,106451,5.87125e-06,-9.35538e-06
4.606e-06,5.87318e-06,0.192788,288.246,131390,106327,5.87318e-06,-9.4108e-06
4.616e-06,5.87511e-06,0.193378,288.219,131248,106203,5.87511e-06,-9.46541e-06
4.626e-06,5.87704e-06,0.193951,288.193,131106,106078,5.87704e-06,-9.51921e-06
4.636e-06,5.87899e-06,0.194508,288.167,130964,105953,5.87899e-06,-9.5722e-06
4.646e-06,5.88094e-06,0.195048,288.141,130823,105828,5.88094e-06,-9.62437e-06
4.656e-06,5.88289e-06,0.195573,288.116,130681,105703,5.88289e-06,-9.67571e-06
4.666e-06,5.88485e-06,0.196083,288.091,130539,105578,5.88485e-06,-9.72622e-06
4.676e-06,5.88681e-06,0.196578,288.067,130398,105452,5.88681e-06,-9.77591e-06
4.686e-06,5.88878e-06,0.197059,288.044,130256,105326,5.88878e-06,-9.82476e-06
4.696e-06,5.89075e-06,0.197527,288.02,130115,105200,5.89075e-06,-9.87278e-06
4.706e-06,5.89273e-06,0.197981,287.998,129974,105074,5.89273e-06,-9.91997e-06
4.716e-06,5.89471e-06,0.198422,287.975,129832,104948,5.89471e-06,-9.96634e-06
4.726e-06,5.8967e-06,0.198851,287.953,129691,104822,5.8967e-06,-1.00119e-05
4.736e-06,5.89869e-06,0.199268,287.932,129550,104696,5.89869e-06,-1.00566e-05
4.746e-06,5.90068e-06,0.199674,287.911,129409,104569,5.90068e-06,-1.01005e-05
4.756e-06,5.90268e-06,0.200069,287.89,129269,104442,5.90268e-06,-1.01436e-05
4.766e-06,5.90468e-06,0.200454,287.87,129128,104315,5.90468e-06,-1.01859e-05
4.776e-06,5.90669e-06,0.200829,287.85,128988,104189,5.90669e-06,-1.02273e-05
4.786e-06,5.9087e-06,0.201195,287.831,128847,104062,5.9087e-06,-1.0268e-05
4.796e-06,5.91071e-06,0.201552,287.812,128707,103934,5.91071e-06,-1.03079e-05
4.806e-06,5.91273e-06,0.2019,287.794,128567,103807,5.91273e-06,-1.03471e-05
4.816e-06,5.91475e-06,0.202241,287.776,128427,103680,5.91475e-06,-1.03854e-05
4.826e-06,5.91678e-06,0.202574,287.758,128288,103552,5.91678e-06,-1.0423e-05
4.836e-06,5.9188e-06,0.2029,287.741,128148,103425,5.9188e-06,-1.04599e-05
4.846e-06,5.92083e-06,0.20322,287.724,128009,103297,5.92083e-06,-1.0496e-05
4.856e-06,5.92287e-06,0.203534,287.708,127870,103169,5.92287e-06,-1.05314e-05
4.866e-06,5.9249e-06,0.203841,287.692,127731,103042,5.9249e-06,-1.05661e-05
4.876e-06,5.92694e-06,0.204144,287.676,127592,102914,5.92694e-06,-1.06001e-05
4.886e-06,5.92899e-06,0.204442,287.661,127453,102786,5.92899e-06,-1.06334e-05
4.896e-06,5.93103e-06,0.204735,287.646,127314,102658,5.93103e-06,-1.0666e-05
4.906e-06,5.93308e-06,0.205024,287.631,127176,102530,5.93308e-06,-1.0698e-05
4.916e-06,5.93513e-06,0.20531,287.617,127038,102402,5.93513e-06,-1.07293e-05
4.926e-06,5.93719e-06,0.205592,287.603,126900,102274,5.93719e-06,-1.076e-05
4.936e-06,5.93925e-06,0.205872,287.59,126762,102146,5.93925e-06,-1.07901e-05
4.946e-06,5.94131e-06,0.206148,287.576,126624,102017,5.94131e-06,-1.08196e-05
4.956e-06,5.94337e-06,0.206423,287.563,126487,101889,5.94337e-06,-1.08484e-05
4.966e-06,5.94543e-06,0.206696,287.551,126349,101761,5.94543e-06,-1.08768e-05
4.976e-06,5.9475e-06,0.206966,287.538,126212,101633,5.9475e-06,-1.09045e-05
4.986e-06,5.94957e-06,0.207236,287.526,126075,101505,5.94957e-06,-1.09317e-05
4.996e-06,5.95165e-06,0.207504,287.515,125938,101376,5.95165e-06,-1.09584e-05
5.006e-06,5.95372e-06,0.207772,287.503,125801,101248,5.95372e-06,-1.09846e-05
5.016e-06,5.9558e-06,0.208039,287.492,125664,101120,5.9558e-06,-1.10102e-05
5.026e-06,5.95788e-06,0.208306,287.481,125528,100992,5.95788e-06,-1.10354e-05
5.036e-06,5.95997e-06,0.208572,287.47,125391,100863,5.95997e-06,-1.10601e-05
5.046e-06,5.96206e-06,0.208839,287.46,125255,100735,5.96206e-06,-1.10844e-05
5.056e-06,5.96415e-06,0.209106,287.45,125119,100607,5.96415e-06,-1.11082e-05
5.066e-06,5.96624e-06,0.209373,287.439,124983,100479,5.96624e-06,-1.11316e-05
5.076e-06,5.96833e-06,0.209641,287.43,124847,100351,5.96833e-06,-1.11546e-05
5.086e-06,5.97043e-06,0.209909,287.42,124711,100222,5.97043e-06,-1.11772e-05
5.096e-06,5.97253e-06,0.210178,287.411,124576,100094,5.97253e-06,-1.11994e-05
5.106e-06,5.97463e-06,0.210449,287.402,124440,99966.4,5.97463e-06,-1.12212e-05
5.116e-06,5.97674e-06,0.21072,287.393,124305,99838.5,5.97674e-06,-1.12427e-05
5.126e-06,5.97885e-06,0.210993,287.384,124169,99710.6,5.97885e-06,-1.12639e-05
5.136e-06,5.98096e-06,0.211266,287.375,124034,99582.8,5.98096e-06,-1.12847e-05
5.146e-06,5.98307e-06,0.211541,287.367,123899,99455,5.98307e-06,-1.13052e-05
5.156e-06,5.98519e-06,0.211817,287.358,123764,99327.3,5.98519e-06,-1.13254e-05
5.166e-06,5.98731e-06,0.212095,287.35,123629,99199.7,5.98731e-06,-1.13453e-05
5.176e-06,5.98943e-06,0.212374,287.342,123494,99072.2,5.98943e-06,-1.13649e-05
5.186e-06,5.99156e-06,0.212654,287.335,123359,98944.8,5.99156e-06,-1.13843e-05
5.196e-06,5.99369e-06,0.212935,287.327,123224,98817.4,5.99369e-06,-1.14034e-05
5.206e-06,5.99582e-06,0.213218,287.319,123090,98690.2,5.99582e-06,-1.14222e-05
5.216e-06,5.99795e-06,0.213502,287.312,122955,98563.1,5.99795e-06,-1.14408e-05
5.226e-06,6.00009e-06,0.213787,287.305,122821,98436.1,6.00009e-06,-1.14592e-05
5.236e-06,6.00223e-06,0.214073,287.297,122686,98309.1,6.00223e-06,-1.14774e-05
5.246e-06,6.00437e-06,0.214361,287.29,122552,98182.3,6.00437e-06,-1.14953e-05
5.256e-06,6.00651e-06,0.214649,287.283,122418,98055.7,6.00651e-06,-1.15131e-05
5.266e-06,6.00866e-06,0.214938,287.277,122283,97929.1,6.00866e-06,-1.15307e-05
5.276e-06,6.01081e-06,0.215228,287.27,122149,97802.7,6.01081e-06,-1.1548e-05
5.286e-06,6.01297e-06,0.215518,287.263,122015,97676.5,6.01297e-06,-1.15652e-05
5.296e-06,6.01512e-06,0.215809,287.257,121881,97550.3,6.01512e-06,-1.15822e-05
5.306e-06,6.01728e-06,0.2161,287.25,121747,97424.4,6.01728e-06,-1.15991e-05
5.316e-06,6.01944e-06,0.216391,287.244,121613,97298.6,6.01944e-06,-1.16158e-05
5.326e-06,6.02161e-06,0.216682,287.238,121479,97172.9,6.02161e-06,-1.16323e-05
5.336e-06,6.02378e-06,0.216973,287.231,121345,97047.4,6.02378e-06,-1.16487e-05
5.346e-06,6.02595e-06,0.217264,287.225,121212,96922.1,6.02595e-06,-1.16649e-05
5.356e-06,6.02812e-06,0.217554,287.219,121078,96796.9,6.02812e-06,-1.1681e-05
5.366e-06,6.0303e-06,0.217844,287.213,120944,96671.9,6.0303e-06,-1.16969e-05
5.376e-06,6.03248e-06,0.218132,287.207,120811,96547.2,6.03248e-06,-1.17128e-05
5.386e-06,6.03466e-06,0.21842,287.202,120677,96422.5,6.03466e-06,-1.17284e-05
5.396e-06,6.03685e-06,0.218705,287.196,120544,96298.1,6.03685e-06,-1.1744e-05
5.406e-06,6.03904e-06,0.21899,287.19,120410,96173.9,6.03904e-06,-1.17593e-05
5.416e-06,6.04123e-06,0.219272,287.185,120277,96049.9,6.04123e-06,-1.17746e-05
5.426e-06,6.04342e-06,0.219553,287.179,120143,95926.1,6.04342e-06,-1.17897e-05
5.436e-06,6.04562e-06,0.219831,287.174,120010,95802.5,6.04562e-06,-1.18047e-05
5.446e-06,6.04782e-06,0.220106,287.168,119877,95679.2,6.04782e-06,-1.18196e-05
5.456e-06,6.05002e-06,0.220379,287.163,119744,95556,6.05002e-06,-1.18343e-05
5.466e-06,6.05223e-06,0.220649,287.158,119611,95433.1,6.05223e-06,-1.18489e-05
5.476e-06,6.05443e-06,0.220915,287.153,119478,95310.4,6.05443e-06,-1.18634e-05
5.486e-06,6.05664e-06,0.221178,287.148,119345,95188,6.05664e-06,-1.18777e-05
5.496e-06,6.05886e-06,0.221437,287.143,119212,95065.8,6.05886e-06,-1.18919e-05
5.506e-06,6.06107e-06,0.221692,287.138,119079,94943.8,6.06107e-06,-1.19059e-05
5.516e-06,6.06329e-06,0.221943,287.133,118946,94822.1,6.06329e-06,-1.19198e-05
5.526e-06,6.06551e-06,0.222188,287.128,118814,94700.7,6.06551e-06,-1.19335e-05
5.536e-06,6.06774e-06,0.222429,287.124,118681,94579.5,6.06774e-06,-1.19471e-05
5.546e-06,6.06996e-06,0.222665,287.119,118549,94458.6,6.06996e-06,-1.19605e-05
5.556e-06,6.07219e-06,0.222896,287.115,118417,94337.9,6.07219e-06,-1.19737e-05
5.566e-06,6.07442e-06,0.223121,287.11,118284,94217.5,6.07442e-06,-1.19868e-05
5.576e-06,6.07665e-06,0.223339,287.106,118152,94097.4,6.07665e-06,-1.19997e-05
5.586e-06,6.07889e-06,0.223552,287.102,118020,93977.6,6.07889e-06,-1.20124e-05
5.596e-06,6.08112e-06,0.223758,287.098,117888,93858.1,6.08112e-06,-1.20249e-05
5.606e-06,6.08336e-06,0.223957,287.094,117756,93738.9,6.08336e-06,-1.20372e-05
5.616e-06,6.0856e-06,0.22415,287.09,117625,93620,6.0856e-06,-1.20493e-05
5.626e-06,6.08784e-06,0.224334,287.086,117493,93501.3,6.08784e-06,-1.20612e-05
5.636e-06,6.09009e-06,0.224512,287.083,117362,93383,6.09009e-06,-1.20729e-05
5.646e-06,6.09233e-06,0.224681,287.079,117231,93265,6.09233e-06,-1.20844e-05
5.656e-06,6.09458e-06,0.224843,287.076,117099,93147.4,6.09458e-06,-1.20956e-05
5.666e-06,6.09683e-06,0.224996,287.072,116968,93030,6.09683e-06,-1.21066e-05
5.676e-06,6.09908e-06,0.225141,287.069,116838,92913,6.09908e-06,-1.21174e-05
5.686e-06,6.10133e-06,0.225277,287.066,116707,92796.3,6.10133e-06,-1.21279e-05
5.696e-06,6.10359e-06,0.225403,287.063,116577,92679.9,6.10359e-06,-1.21381e-05
5.706e-06,6.10584e-06,0.225521,287.061,116446,92563.9,6.10584e-06,-1.21481e-05
5.716e-06,6.1081e-06,0.225629,287.058,116316,92448.2,6.1081e-06,-1.21577e-05
5.726e-06,6.11035e-06,0.225727,287.055,116186,92332.9,6.11035e-06,-1.21671e-05
5.736e-06,6.11261e-06,0.225815,287.053,116057,92217.9,6.11261e-06,-1.21762e-05
5.746e-06,6.11487e-06,0.225893,287.051,115927,92103.3,6.11487e-06,-1.2185e-05
5.756e-06,6.11713e-06,0.22596,287.049,115798,91989.1,6.11713e-06,-1.21935e-05
5.766e-06,6.11939e-06,0.226017,287.047,115669,91875.2,6.11939e-06,-1.22016e-05
