node_index,r_m,z_m,pressure_re_pa,pressure_im_pa,pressure_abs_pa,pressure_phase_rad,grad_p_abs_pa_per_m,velocity_abs_m_s,gorkov_potential_j,gorkov_force_r_n,gorkov_force_z_n,gorkov_force_abs_n,candidate_marker,candidate_score
77,0.005740131487389645,0.032921267086166078,0,12081.334461574965,12081.334461574965,1.5707963267948966,19472172.465708986,0.031053031068692238,6.6814640044318795e-16,1.8159908199019377e-13,1.2479407278447369e-13,2.2034470082536054e-13,0,0
78,0.006589275044709391,0.032678028652616237,0,26028.554007490249,26028.554007490249,1.5707963267948966,16702167.854913879,0.02663559693847798,5.5056367672269684e-16,1.9556707938896363e-13,7.7585099989179592e-14,2.1039470117153664e-13,0,0
79,0.0065739462836027253,0.033539107796303973,0,28676.317100369237,28676.317100369237,1.5707963267948966,14888050.352021676,0.023742553171596015,4.668480913669244e-16,1.5696006161644414e-13,8.0133063745053142e-14,1.7623214476311265e-13,0,0
80,0.017543383149851911,0.074422156217744173,-0,-1182.9870007103054,1182.9870007103054,-1.5707963267948966,3073832.223197103,0.0049019598452602117,1.6418032894591673e-17,4.3449170499127987e-15,-1.6561335065889545e-15,4.6498475633368415e-15,0,0
81,0.011782305336862029,0.070248762199089959,-0,-12579.052431653492,12579.052431653492,-1.5707963267948966,3819953.506901612,0.0060918284870201626,4.1504990539112366e-17,2.14329220559323e-14,4.6800768139730876e-15,2.1937941262578803e-14,0,0
82,0.01889757802419843,0.068568664040408622,-0,-10345.716435992663,10345.716435992663,-1.5707963267948966,2427669.5708182007,0.0038714991221392462,2.122576626100518e-17,2.0710587466917039e-15,4.27657213681133e-15,4.7516685041782156e-15,0,0
83,0.01417221178886288,0.038484929036997538,0,-7113.0293867714527,7113.0293867714527,-1.5707963267948966,5320969.3800735129,0.0084855569025983745,5.3998751667100921e-17,2.5286144761960501e-14,8.5271324993925279e-15,2.6685222606997653e-14,0,0
84,0.0069153110397150303,0.011956618259431451,0,10921.537110715368,10921.537110715368,1.5707963267948966,16114101.494987046,0.025697784633383663,4.5956674173617486e-16,2.1947001063844894e-13,3.6279045435602377e-14,2.2244831918303944e-13,0,0
85,0.0062315986190865438,0.012531047393884351,0,2491.1396818131598,2491.1396818131598,1.5707963267948966,18621097.68172003,0.029695788996420606,5.9784777500909335e-16,2.3550456234046482e-13,4.9542500622206908e-14,2.4065921601109575e-13,0,0
86,0.0056148407503112084,0.01173466873098029,0,-13920.428740666284,13920.428740666284,-1.5707963267948966,20848778.145525388,0.033248357708283008,7.6869353265890176e-16,2.1896106062288262e-13,2.7871323223328148e-14,2.2072778875193061e-13,0,0
87,0.0047512371938696757,0.033026119838877842,0,-7689.6452013015532,7689.6452013015532,-1.5707963267948966,21874628.082243308,0.03488432051689188,8.30246504349043e-16,1.4147705712988953e-13,1.7063648723469082e-13,2.2165867560266805e-13,0,0
88,0.0042052696820747797,0.01150458616658173,0,-45856.800584953082,45856.800584953082,-1.5707963267948966,21941828.51299208,0.034991487658490798,1.0467878795493955e-15,1.4409719936989692e-13,2.732693561952511e-14,1.4666548427152686e-13,0,0
89,0.0032141433459985762,0.01225361606572715,0,-61240.736914574576,61240.736914574576,-1.5707963267948966,20699500.91106838,0.033010299494305853,1.1260296960381825e-15,7.978726324241962e-14,5.7549117221855498e-14,9.8376360314508637e-14,0,0
90,0.002711323783793559,0.01122168332335814,0,-78131.697404371327,78131.697404371327,-1.5707963267948966,18454912.470468044,0.029430766973980473,1.2182529375484555e-15,8.4749084099340919e-14,4.8150032094438965e-14,9.7472215766200073e-14,0,0
91,0.01979232075297448,0.02072598815483705,0,5817.2384417939829,5817.2384417939829,1.5707963267948966,12475085.912500892,0.019894504894494843,2.715420748426432e-16,-5.1489242216160534e-15,1.3341199576713501e-14,1.4300315618392658e-14,0,0
92,0,0.01441409270713309,0,-78827.351433703036,78827.351433703036,-1.5707963267948966,11775997.979965398,0.01877964216785238,8.817984501537435e-16,5.2114859516500241e-14,2.0307151606615185e-13,2.0965209090259492e-13,0,0
93,0.00084005643428363558,0.014943122452290059,0,-68928.721492725555,68928.721492725555,-1.5707963267948966,11937358.412229374,0.019036969927514275,7.3705043239162347e-16,2.3400927515149009e-15,1.9365812316319848e-13,1.9367226105247557e-13,0,0
94,0,0.01537758227364097,0,-69058.567512665177,69058.567512665177,-1.5707963267948966,10249312.779158451,0.016344977876733457,6.7439992441953326e-16,4.0881055793302146e-14,2.1920286686034323e-13,2.229824153662536e-13,0,0
95,0.02701125639671036,0.01420411717314078,0,9655.9437439262238,9655.9437439262238,1.5707963267948966,1479711.6468647106,0.0023597537369656092,1.3418663549898886e-17,6.8758416414318652e-15,-9.9794566372134014e-15,1.2118859395672147e-14,0,0
96,0.02594240787265897,0.01838224697355571,0,26370.8950672885,26370.8950672885,1.5707963267948966,6165696.4639149364,0.0098326760504637515,1.3743316293405762e-16,7.8450614425104239e-15,-2.5321259588622483e-14,2.6508700009452929e-14,0,0
97,0.02366901331241842,0.01662522902494408,0,18701.554649532991,18701.554649532991,1.5707963267948966,6763310.5763870683,0.010785714528033044,1.1497251107119966e-16,1.6985401346242509e-14,-2.0584056729263878e-14,2.6687211362869862e-14,0,0
98,0.019913124067511521,0.01868578606407938,0,-2065.5515360505615,2065.5515360505615,-1.5707963267948966,12998956.815692941,0.020729942206970092,2.914665026823249e-16,2.9129092764162772e-14,9.7467641805642023e-16,2.9145394822906675e-14,0,0
99,0.0097485465926791977,0.027643170950144409,0,33154.947044278895,33154.947044278895,1.5707963267948966,1985100.0195388701,0.0031657162388920765,1.2053010802648699e-16,-1.2098783900903706e-14,-1.6914332718399319e-14,2.0796038641757721e-14,0,0
100,0,0.070554494498318576,-0,89035.133587814489,89035.133587814489,1.5707963267948966,16757933.312074022,0.026724528282774732,1.3039351113049384e-15,2.2549733771128747e-13,-1.066294714288774e-13,2.4943715339155114e-13,0,0
101,0.0062034171980129144,0.073463694051797396,-0,11065.999776748777,11065.999776748777,1.5707963267948966,10124804.727774255,0.016146420042740129,1.8922866356711753e-16,1.7752779131414474e-13,-4.8688964148368034e-14,1.8408349170612663e-13,0,0
102,0,0.076443595598654865,-0,-150609.09489333458,150609.09489333458,-1.5707963267948966,20295979.134604588,0.032366787616856602,3.0565645783933693e-15,3.8672714346639618e-13,-3.8214958819140371e-14,3.8861068766984162e-13,0,0
103,0.0067359537840015402,0.037110676748130123,0,22793.519761933079,22793.519761933079,1.5707963267948966,10582838.878009461,0.016876864923650238,2.4665255402767776e-16,5.0152201542557813e-14,4.4315352654196642e-14,6.6926032307549433e-14,0,0
104,0.0066901592330681839,0.035590565169568468,0,28784.030490003403,28784.030490003403,1.5707963267948966,11768446.916398089,0.018767600192979253,3.2426450738502835e-16,9.069891077464446e-14,5.0905056523850419e-14,1.0400777468729596e-13,0,0
105,0.0077275350308542053,0.035754688534246237,0,37622.217169787735,37622.217169787735,1.5707963267948966,7282645.8955223663,0.011613918768139156,2.3780583497001503e-16,3.9744386353584581e-14,2.2845635876947388e-14,4.5842549288243841e-14,0,0
106,0.0093700659600413662,0.01255049290416819,0,31781.198440967677,31781.198440967677,1.5707963267948966,776119.76023143798,0.0012377083794802607,1.0555012734591201e-16,-1.2214715318035463e-15,-2.2586355191672847e-15,2.5677669503774231e-15,0,0
107,0.0086276117078013768,0.012468092488295659,0,29902.73453341299,29902.73453341299,1.5707963267948966,5008054.2596316431,0.0079865389848977793,1.3571988910364934e-16,8.6739085138417168e-14,2.0741507826266949e-14,8.9184522410318905e-14,0,0
108,0.0089252478224532625,0.01132766749190625,0,29834.782443517459,29834.782443517459,1.5707963267948966,5043160.8084797068,0.0080425247642972424,1.3590760408671328e-16,8.112291009791669e-14,2.8227750987941874e-14,8.5893727760482756e-14,0,0
109,0.00049302918080566804,0.01576104047837773,0,-63808.380120028349,63808.380120028349,-1.5707963267948966,9201547.3957288992,0.014674065652551211,5.6711864448832074e-16,1.1029281537720066e-15,1.9933987791782495e-13,1.9934292909156757e-13,0,0
110,0.001705981515953942,0.015269583448677701,0,-57670.041879675424,57670.041879675424,-1.5707963267948966,14475772.918362381,0.02308507830694554,7.0504336775947331e-16,-5.0547152784654842e-14,1.6506583479925464e-13,1.7263181767162755e-13,0,0
111,0.027392289211523011,0.021537972031532869,0,16503.170159026628,16503.170159026628,1.5707963267948966,10370230.648343476,0.016537810307484319,2.1340241804218234e-16,1.2515293934440941e-14,-2.1507690722870438e-16,1.2517141859924625e-14,0,0
112,0.02936066699682735,0.018024376676882978,-0,-4996.9105353207833,4996.9105353207833,-1.5707963267948966,7245290.7488309238,0.011554347062268754,9.2995409483568284e-17,1.91062166945701e-15,-1.9537229933724417e-14,1.963043118851484e-14,0,0
113,0.024695242935182129,0.036568628867045767,0,23330.965805726359,23330.965805726359,1.5707963267948966,3725074.2823629375,0.0059405208960175981,8.0223236440157063e-17,7.4301178152740721e-15,-8.7722948036914292e-15,1.149607789081671e-14,0,0
114,0.021137034565582379,0.036334720186615661,0,10090.971209472409,10090.971209472409,1.5707963267948966,7622728.4252183707,0.012156261610426882,1.106134418969148e-16,2.4318092763104156e-15,2.327624590617466e-15,3.3662341854357836e-15,0,0
115,0.02198575194574175,0.034252427490720508,0,2317.249689762431,2317.249689762431,1.5707963267948966,7358517.62195889,0.011734914362360484,9.381531518639285e-17,1.7223190719235759e-14,-2.0412813174488495e-15,1.7343734545020413e-14,0,0
116,0.003263747226316695,0.014634802370215361,0,-38775.134186990661,38775.134186990661,-1.5707963267948966,20344013.306582443,0.032443389579858629,8.6840433203783477e-16,1.0757375149765748e-14,1.3513715070953425e-13,1.3556463632527537e-13,0,0
117,0.0026285612141324559,0.013883436495776979,0,-57170.061379281731,57170.061379281731,-1.5707963267948966,19091907.053352334,0.030446607019960385,9.6598035105082969e-16,-8.8195465351198399e-15,1.4687623497556384e-13,1.4714079244615406e-13,0,0
118,0.01056858806284521,0.034863033391940842,0,38281.526246886431,38281.526246886431,1.5707963267948966,8381501.1977194957,0.013366306073624242,2.726296814676598e-16,-1.5783640304953621e-14,2.1935930147956811e-14,2.7024217523032873e-14,0,0
119,0.035833905996444593,0.084954030316536491,-0,-9743.8108175824727,9743.8108175824727,-1.5707963267948966,890906.11847653124,0.0014207626511658689,1.1190976076185762e-17,7.7338368129053452e-16,-2.0575905650992036e-16,8.0028689094745991e-16,0,0
120,0.023519042315136809,0.01390772363809286,0,-3020.735864257405,3020.735864257405,-1.5707963267948966,7051381.4806851288,0.01124511240759205,8.6581241621400526e-17,1.8956074658100898e-14,-4.4628564897902513e-15,1.9474338358259006e-14,0,0
121,0.02194859566982273,0.011526362313463091,0,-24580.654772496375,24580.654772496375,-1.5707963267948966,5728626.8534838744,0.0091356641368830638,1.1904106634535698e-16,1.2269248657332742e-14,-8.9517970079137343e-18,1.2269251923003739e-14,0,0
122,0.0016079721575798719,0.017724800938625499,0,-47231.783430368196,47231.783430368196,-1.5707963267948966,10816878.917176161,0.017250097680311566,4.3235216487669258e-16,-8.1851334316339016e-14,-2.3562318453437143e-15,8.1885241392293079e-14,0,0
123,0.001528268170156957,0.018549168850976981,0,-49289.461687243362,49289.461687243362,-1.5707963267948966,11131976.729616946,0.017752596421868622,4.6481458129802685e-16,-8.0576113926409338e-14,-8.3592191142742819e-14,1.1610411084680228e-13,0,0
124,0.00074772072907221612,0.018146345451317821,0,-55130.895653715117,55130.895653715117,-1.5707963267948966,7025771.2899008794,0.011204270839888243,3.9951457421054062e-16,-2.3993254190002105e-14,-3.6468532088340248e-14,4.3653523103002306e-14,0,0
125,0.04509542874410459,0.091552926991282396,0,-516.11859830321919,516.11859830321919,-1.5707963267948966,315089.26584278129,0.00050248511196467874,1.9855693726458268e-19,8.9619206524635968e-17,-1.2572474974325058e-15,1.2604375716307428e-15,0,0
126,0.01377056814481783,0.029709996715302819,0,-7635.4459916408259,7635.4459916408259,-1.5707963267948966,14193832.999459445,0.022635457748345036,3.5301911812914041e-16,5.7160363625438874e-14,-1.5064512417501406e-14,5.9112153607946395e-14,0,0
127,0.013619175257514229,0.03070239061385524,0,-3829.4114476437298,3829.4114476437298,-1.5707963267948966,14639341.443074059,0.023345927397547869,3.7062789605178943e-16,5.6393479388444139e-14,5.7781932428340034e-16,5.6396439539268693e-14,0,0
128,0.013029308102823959,0.02997962894452133,0,3732.4388966420543,3732.4388966420543,1.5707963267948966,14888531.994747816,0.023743321265991504,3.8322495142074804e-16,1.3517952337855671e-14,-2.0217162725719283e-14,2.4320129606701332e-14,0,0
129,0.0021402409787803531,0.033645186975467888,0,-54199.039922122931,54199.039922122931,-1.5707963267948966,16678153.966597551,0.026597301056429882,7.8303799702927148e-16,-3.4653874447255879e-14,2.0202479047741429e-13,2.0497538140383912e-13,0,0
130,0.019688428751335089,0.024179282343270339,0,2407.9142556768034,2407.9142556768034,1.5707963267948966,11735538.909520797,0.018715120514003071,2.3780253059868693e-16,-1.9609504949136624e-14,-1.583439412577026e-15,1.9673331307216783e-14,0,0
131,0.01860996973730826,0.023110834898976241,0,-6452.5184717936299,6452.5184717936299,-1.5707963267948966,10418761.814376224,0.016615204846243091,1.9126676198618952e-16,-6.3304500630884078e-14,4.5049142750192925e-15,6.3464588967004866e-14,0,0
132,0.019936645582544332,0.022494305164648939,0,9833.1549423717242,9833.1549423717242,1.5707963267948966,11740827.068041958,0.018723553746152331,2.4742133964071822e-16,-9.7716419660631155e-15,8.6792519743605072e-15,1.3069598369780403e-14,0,0
133,0.014475549187615551,0.030251848977216611,0,-16668.916303020738,16668.916303020738,-1.5707963267948966,12591242.371556088,0.02007974411925121,3.0180558848952101e-16,7.9082244958676925e-14,-6.3251640302411931e-15,7.9334791659861564e-14,0,0
134,0.01453939807589817,0.029302381442125741,0,-18333.25573848312,18333.25573848312,-1.5707963267948966,12140905.693544392,0.01936157469679485,2.8865065588303911e-16,7.6360611691551757e-14,-1.4172426228448863e-14,7.7664668177420143e-14,0,0
135,0.017765458702633581,0.027215184920197779,0,-29547.582524082009,29547.582524082009,-1.5707963267948966,5908922.749303882,0.0094231890170327175,1.5047374915239351e-16,-3.973384124037122e-14,-3.0439807836498516e-15,3.9850269242832658e-14,0,0
136,0.019293092447179409,0.02753994969918996,0,-21624.724282063697,21624.724282063697,-1.5707963267948966,9877737.5750216339,0.015752412441174795,2.1643314757908469e-16,-1.6219851409291984e-14,1.4699214041041832e-14,2.1889506005478345e-14,0,0
137,0,0.016973257875801371,0,-59436.937647390128,59436.937647390128,-1.5707963267948966,5561215.4080224577,0.0088686865910379345,4.188116670926797e-16,1.5942356102668973e-14,6.0896787352040011e-14,6.2949006568045903e-14,0,0
138,0.00084891864582943219,0.0172079856551474,0,-54722.244210769437,54722.244210769437,-1.5707963267948966,7264972.5094533432,0.011585734331725762,4.0075699540584461e-16,-3.0237485042504233e-14,3.8124068552430506e-14,4.8659532516107142e-14,0,0
139,0,0.017758471355846212,0,-58463.406595436383,58463.406595436383,-1.5707963267948966,4926608.3584472369,0.0078566540373219036,3.95471895081895e-16,6.8288304555072597e-15,-1.7632181335520312e-15,7.0527911904826872e-15,2,0.45384310803199668
140,0.01612946694347904,0.034194320709487441,0,-21043.429827146279,21043.429827146279,-1.5707963267948966,5219069.1306527685,0.0083230526100371675,9.2734345372663154e-17,1.238957505697118e-14,3.2408545656470508e-14,3.469604302596848e-14,0,0
141,0.017477031962581369,0.033203858075512849,0,-27813.314514950034,27813.314514950034,-1.5707963267948966,5592474.2004663767,0.0089185362035883696,1.3391175966780251e-16,-5.7735081118516425e-15,1.6435156301044157e-14,1.7419751966011692e-14,0,0
142,0.018853478598355129,0.034599819591203701,0,-17264.941666921313,17264.941666921313,-1.5707963267948966,7389594.3409107458,0.011784473615228877,1.2489222092208927e-16,-5.5807913421573384e-15,1.5289548554801526e-14,1.627622582217179e-14,0,0
143,0.041559417132481249,0.067213190602152417,-0,-830.63011820180918,830.63011820180918,-1.5707963267948966,687604.63296988921,0.0010965498620245121,8.8570323273864679e-19,9.6537041154370403e-16,2.0105501878637836e-16,9.8608475906650714e-16,0,0
144,0.007973191520478231,0.01210789623999823,0,24556.269500827286,24556.269500827286,1.5707963267948966,10043050.117470143,0.016016042784719575,2.3611340105418242e-16,1.6820921015451581e-13,3.6363313817635268e-14,1.7209482552536519e-13,0,0
145,0.0096393921277986086,0.01341426852509525,0,31809.205326083553,31809.205326083553,1.5707963267948966,3644069.9014107473,0.0058113400579350325,1.2756803515864538e-16,-3.9726602074064015e-14,-2.5254194976563427e-14,4.7074167823396607e-14,0,0
146,0.0087709311753672928,0.01327123898625074,0,32284.92478565206,32284.92478565206,1.5707963267948966,2699520.9567409609,0.0043050311046641939,1.2040318181813875e-16,3.9520316145237438e-14,-6.7710404127006823e-15,4.0096164111918994e-14,0,0
147,0.0056306736299397966,0.036021400531153262,0,13665.343378071895,13665.343378071895,1.5707963267948966,14712712.346121613,0.023462934831406931,3.9214245876479464e-16,7.5493682063137027e-14,6.9764121364750622e-14,1.0279264886773603e-13,0,0
148,0.0091319249944205316,0.035301556815950257,0,43399.134780936714,43399.134780936714,1.5707963267948966,4591746.3389009731,0.0073226365456934206,2.3120402636172332e-16,-7.0588427642141845e-15,1.3633859541911087e-14,1.5352829940387502e-14,0,0
149,0.039449863064325873,0.044641807001715272,-0,-4737.1768132021298,4737.1768132021298,-1.5707963267948966,2209976.8313268535,0.0035243360403229723,1.073382579363502e-17,4.2693559980239464e-15,3.1387209224700455e-15,5.2989593003734481e-15,0,0
150,0.0054517964690363602,0.033793091256341168,0,10083.449162513421,10083.449162513421,1.5707963267948966,18721656.714053914,0.029856154397908334,6.1419395543480406e-16,1.3540169119661146e-13,1.1592982699703717e-13,1.7825078615945991e-13,0,0
151,0.00068095666979963929,0.024382462860384299,0,-116458.5637608645,116458.5637608645,-1.5707963267948966,12684747.380577648,0.020228860195299642,1.6804928093786694e-15,5.464204286554945e-14,-1.7018190405983087e-13,1.7873900894306767e-13,0,0
152,0.0064260781617669176,0.010688241362489279,0,-3080.1011136647844,3080.1011136647844,-1.5707963267948966,18792768.293808393,0.029969558801004513,6.0924950615118687e-16,2.2535849585146908e-13,2.8918208278476519e-14,2.272063256656248e-13,0,0
153,0.01844669335354061,0.026321310177753621,0,-21063.573922229356,21063.573922229356,-1.5707963267948966,9196204.7704118472,0.014665545560083308,1.915651871577952e-16,-5.1962028147013495e-14,9.8759929809247896e-16,5.1971412541171281e-14,0,0
154,0.045054598760102302,0.043864399128038231,-0,6513.6263756932613,6513.6263756932613,1.5707963267948966,1802585.4734865944,0.0028746531908921463,9.9864494078874353e-18,-2.5346857899721857e-16,1.0260548423223648e-15,1.0568986990208863e-15,0,0
155,0.0091796552052798019,0.032856415728957672,0,46916.54814802311,46916.54814802311,1.5707963267948966,973906.80518288782,0.0015531270757083381,2.2939520672157283e-16,-4.8368214444730268e-15,-9.2128177700865492e-15,1.040532810393486e-14,0,0
156,0.017800297078702669,0.030034457466811212,0,-37344.455841759314,37344.455841759314,-1.5707963267948966,1768276.2201916552,0.0028199388897330131,1.4969010911961822e-16,-8.5675620603070345e-15,3.7466607436120465e-15,9.3509671363413565e-15,0,0
157,0.015760907764666598,0.020501765702835399,0,-24291.537752462493,24291.537752462493,-1.5707963267948966,4321846.5785959316,0.0068922168964763355,9.3227487340955913e-17,2.4912025141211119e-14,3.2374151642770046e-14,4.0849659621903893e-14,0,0
158,0.015961757402356998,0.021317061977404791,0,-21791.585691741086,21791.585691741086,-1.5707963267948966,3073716.4568093014,0.0049017752280972604,6.5408709352522318e-17,1.5330843210519279e-14,2.6221147456046844e-14,3.0374056815928903e-14,0,0
159,0.01522706851666817,0.021309255419947552,0,-19597.656603987314,19597.656603987314,-1.5707963267948966,5789894.4732008465,0.0092333699938913841,9.747786413598196e-17,6.3659842990528532e-14,2.4725727600576394e-14,6.8293024643492322e-14,0,0
160,0.01122112996030492,0.01209856262850314,0,23564.800522033878,23564.800522033878,1.5707963267948966,9088757.5041506309,0.014494195223939186,1.9973168174488187e-16,-7.7842113075213916e-14,-2.4409203198054986e-14,8.1579432265604335e-14,0,0
161,0.011975087802561971,0.076366707192229766,-0,25620.425138957158,25620.425138957158,1.5707963267948966,2021527.0668643015,0.0032238078685923252,7.4958905269152674e-17,2.5084382252522128e-14,-5.2152479760532587e-15,2.5620793204785342e-14,0,0
162,0.010786866380847431,0.082374793736870774,-0,20134.903895689549,20134.903895689549,1.5707963267948966,980735.46560214297,0.0015640170061734726,4.3606168449007029e-17,2.4659363258387269e-14,8.5092962480332312e-15,2.6086247697702565e-14,0,0
163,0.0054585957773198414,0.079355039133410299,-0,-35912.339051746225,35912.339051746225,-1.5707963267948966,13327972.733178329,0.021254636692177656,4.3939285665316275e-16,2.1162636824950641e-13,4.5678299520975585e-14,2.1649994638706879e-13,0,0
164,0.01511320458410418,0.09128830246008271,-0,-32186.537819532139,32186.537819532139,-1.5707963267948966,1650383.0490711767,0.0026319300626728649,1.1188677960355504e-16,2.0568267116920835e-15,3.089069167663936e-15,3.7111836985713916e-15,0,0
165,0.01503374232053308,0.02784500767687146,0,-23054.356682052992,23054.356682052992,-1.5707963267948966,9338676.5637982581,0.014892750872394073,2.0520128935129616e-16,7.4402195061545482e-14,-3.1673938468299896e-14,8.0863619805632688e-14,0,0
166,0.01519276517539225,0.02881290244060156,0,-25506.020571031295,25506.020571031295,-1.5707963267948966,9738568.4428173359,0.01553047401115352,2.3065945434708732e-16,7.8454932043198066e-14,-2.3844359710674039e-14,8.1998352739032763e-14,0,0
167,0.01452314940899079,0.028494919411431379,0,-18112.852225134837,18112.852225134837,-1.5707963267948966,11800213.523801638,0.018818259637804247,2.7377129392629037e-16,7.7589051043126774e-14,-2.3897276223857116e-14,8.1185840222863111e-14,0,0
168,0.03103663019923877,0.065208430299832032,-0,-3315.107022272065,3315.107022272065,-1.5707963267948966,2771794.8931646813,0.0044202891631666434,1.4369470773969097e-17,8.6135844673928283e-16,1.5689377411604963e-15,1.7898335144383988e-15,0,0
169,0.035203383029900857,0.069350972756345053,0,4593.4654370189955,4593.4654370189955,1.5707963267948966,1811443.9379126218,0.0028887801287839901,7.8347716411937454e-18,1.4006596061466897e-16,9.655604990406461e-16,9.756667210838605e-16,0,0
170,0.029584888824315841,0.071009602360750337,-0,5882.5596398581874,5882.5596398581874,1.5707963267948966,1314030.2012696844,0.0020955350892195228,6.5545275361909104e-18,1.6589477134426824e-15,9.4333141952330479e-16,1.9083976742274019e-15,0,0
171,0.0046899004175968602,0.03076490071227176,0,-26504.483759313767,26504.483759313767,-1.5707963267948966,25989110.296545986,0.041445845393344373,1.2360006316153671e-15,2.3282951456082331e-13,1.3842210257915342e-13,2.7086945441127597e-13,0,0
172,0.0042709343412790854,0.031391795241806478,0,-31341.62840653013,31341.62840653013,-1.5707963267948966,25460922.702012241,0.040603524085229506,1.2181490475593295e-15,1.6257876080643546e-13,1.8968924766667901e-13,2.4982766889539449e-13,0,0
173,0.01715529312119635,0.043881333554237567,0,-22068.657635033098,22068.657635033098,-1.5707963267948966,4332643.9497559266,0.0069094358843772479,8.272517806464378e-17,-3.6710814104174859e-15,-7.5588720466386662e-16,3.7480934070654366e-15,0,0
174,0.023068997487304961,0.022613355215644129,0,39327.775812521671,39327.775812521671,1.5707963267948966,3716640.9637239506,0.0059270719546542332,1.8383059574368667e-16,1.1115475104420336e-14,2.2045540255812378e-15,1.13319832884052e-14,0,0
175,0.024720909038576881,0.020981301313306069,0,39497.376395030275,39497.376395030275,1.5707963267948966,4355501.4549581176,0.0069458876372798265,1.9409585636197382e-16,-2.5318150216228359e-15,-8.9749974963972184e-15,9.325270364126253e-15,0,0
176,0.02481095217129943,0.024027065317995071,0,36303.808955538632,36303.808955538632,1.5707963267948966,5600830.5614307299,0.0089318624175536692,1.9040229399596952e-16,6.5570001974874376e-15,1.9391942221460179e-14,2.0470507436561027e-14,0,0
177,0.0053851676013528631,0.031071514242990119,0,-7313.7441510340577,7313.7441510340577,-1.5707963267948966,24263821.367249962,0.038694460008983793,1.0195203791746091e-15,2.8155107699142638e-13,1.2558966220857825e-13,3.0829169986993954e-13,0,0
178,0.021099136003790129,0.042436918495617967,-0,15861.750758132548,15861.750758132548,1.5707963267948966,7170503.4788458291,0.011435080892945348,1.145882952310664e-16,-1.9367950864054897e-15,5.9945900762618669e-15,6.299705182716228e-15,0,0
179,0.01980202175413328,0.047132994336667143,-0,-20334.801195193792,20334.801195193792,-1.5707963267948966,3323825.5130517497,0.0053006338715144413,6.1814500124284928e-17,3.3012959496925014e-15,6.9874560883645612e-15,7.7280720451014883e-15,0,0
180,0.030941839742534769,0.022032762298812729,-0,-28049.522191796306,28049.522191796306,-1.5707963267948966,5645521.2688276703,0.0090031324274985249,1.3630386139603456e-16,4.8212227477797646e-15,6.690178040620431e-15,8.2463732027424569e-15,0,0
181,0.041463349686854119,0.061233060628985828,0,452.75701587163888,452.75701587163888,1.5707963267948966,1585260.9535182975,0.0025280773230762369,4.3494861334518656e-18,1.7695157113219041e-15,3.2603560882459605e-17,1.7698160482935169e-15,0,0
182,0.036656276107906088,0.063605457623293296,-0,-15679.531014838691,15679.531014838691,-1.5707963267948966,1073444.9340488901,0.0017118644027137725,2.742327730804079e-17,1.7945917734095151e-15,1.1630987702610125e-15,2.1385411809389571e-15,0,0
183,0.031710123624063537,0.01388081909137738,-0,2185.8676764141474,2185.8676764141474,1.5707963267948966,4003951.7179767713,0.0063852575933596167,2.8105961508100838e-17,-3.9499717359068195e-15,-9.9174408193470759e-15,1.0675106983993853e-14,0,0
184,0.029654106858799569,0.0092676605703310017,-0,10496.327849433908,10496.327849433908,1.5707963267948966,1661171.6716598871,0.0026491350988867538,1.6152677543875581e-17,-7.9252347103017225e-16,-1.1442129715203193e-15,1.3918752732659172e-15,0,0
185,0.011273778723145471,0.032625612642687048,0,32940.189427917074,32940.189427917074,1.5707963267948966,11722893.002598835,0.018694953594198357,3.4896601426455849e-16,-5.1078814175944161e-14,1.3869299620099957e-14,5.2928279110252004e-14,0,0
